XREF,PRODUCT_CODE,BRANCH_CODE,TRN_REF_NO,TXN_ACC,TXN_CCY,TXN_AMOUNT,TXN_BRANCH,TXN_TRN_CODE,OFS_ACC,OFS_CCY,OFS_AMOUNT,OFS_BRANCH,OFS_TRN_CODE,EXCH_RATE,LCY_AMOUNT,TRN_DT,VALUE_DT,DR_INSTRUMENT_CODE,CR_INSTRUMENT_CODE,REL_CUSTOMER,CHARGE_ACCOUNT,CHG_GL,CHG_CCY,CHG_AMT,CHG_IN_ACY,CHG_IN_LCY,CHG_CCY_ACY_RATE,ACY_LCY_RATE,NETTING_IND,TXN_CODE,MIS_HEAD_1,CHG_GL_1,CHG_CCY_1,CHG_AMT_1,CHG_IN_ACY_1,CHG_IN_LCY_1,CHG_CCY_ACY_RATE_1,ACY_LCY_RATE_1,NETTING_IND_1,TXN_CODE_1,MIS_HEAD_2,CHG_GL_2,CHG_CCY_2,CHG_AMT_2,CHG_IN_ACY_2,CHG_IN_LCY_2,CHG_CCY_ACY_RATE_2,ACY_LCY_RATE_2,NETTING_IND_2,TXN_CODE_2,MIS_HEAD_3,CHG_GL_3,CHG_CCY_3,CHG_AMT_3,CHG_IN_ACY_3,CHG_IN_LCY_3,CHG_CCY_ACY_RATE_3,ACY_LCY_RATE_3,NETTING_IND_3,TXN_CODE_3,MIS_HEAD_4,CHG_GL_4,CHG_CCY_4,CHG_AMT_4,CHG_IN_ACY_4,CHG_IN_LCY_4,CHG_CCY_ACY_RATE_4,ACY_LCY_RATE_4,NETTING_IND_4,TXN_CODE_4,MIS_HEAD_5,REM_ACC,REM_BANK,REM_BRANCH,ROUTING_NO,END_POINT,SERIAL_NO,RECORD_STAT,AUTH_STAT,MAKER_ID,MAKER_DT_STAMP,CHECKER_ID,CHECKER_DT_STAMP,REPAIR_REASON,MOD_NO,SCODE,MIS_HEAD,NARRATIVE,DR_ACC,MODULE,ESN,EVENT_CODE,ROUTE_CODE,FT_PROBLEM,TRACK_RECEIVABLE,TIME_RECEIVED,THEIR_CHGS2,THEIR_CHGS3,THEIR_CHGS4,THEIR_CHGS,THEIR_CHGS1,THEIR_ACC,THEIR_ACC1,THEIR_ACC2,THEIR_ACC3,THEIR_ACC4,LCY_EXCH_RATE,CR_CUST_NO,TXN_ID,UDF_1,UDF_2,UDF_3,UDF_4,UDF_5,JOB_NO,BEN_ACC,ADJ_AMT,HOUSE_LOCATION,PASSBOOK_NO,PASSBOOK_AMT,REG_FLAG,EXT_OFSTXN_CODE,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,DATA_8,DATA_9,CBII_INFO,BATCH_REF_NO,TRN_CODE_TRANS,ACTUAL_TXN_AMOUNT,SAV_CODE,SAV_VAL_STAT,DD_CREATION_DT,DD_LAST_UPD,DD_ID
XREF_337,SAV1,012,TRN000000000337,100000000337,USD,23182.900,012,ATM,100000000337,USD,5317.400,012,ATM,2.5500,5428.500,2026-12-03,2026-12-03,DR_INSTRUMENT_CO,CR_INSTRUMENT_CO,CUST000337,100000000337,CHG_GL_33,USD,21178.200,819414,764257,3.1700,1.4700,N,ATM,MIS_HEAD_,CHG_GL_1_,CHG,20833.400,957845,206806,1.6000,1.4200,N,TXN,MIS_HEAD_,CHG_GL_2_,CHG,8782.100,502663,192693,2.7700,2.5100,N,TXN,MIS_HEAD_,CHG_GL_3_,CHG,19412.900,124196,283075,2.9800,1.7600,N,TXN,MIS_HEAD_,CHG_GL_4_,CHG,12254.200,914064,616212,3.7000,1.2100,N,TXN,MIS_HEAD_,100000000337,REM_BANK_337,012,ROUTING_NO_337,END_POINT,SERIAL_NO_337,O,A,MAKER_ID_337,2026-12-03,CHECKER_ID_3,2026-12-03,REPAIR_REASON_337,384093,SCODE_337,MIS_HEAD_,Synthetic banking narrative row 337,100,MO,337,EVEN,ROUTE_CODE_337,F,T,2026-12-03 00:12:00,T,T,T,T,T,100000000337,100000000337,100000000337,100000000337,100000000337,1.950000000000,CUST000337,TXN0000000000000337,UDF_1_337,UDF_2_337,UDF_3_337,UDF_4_337,UDF_5_337,37,100000000337,17039.400,HOUS,PASSBOOK_NO_337,23050.700,N,EXT_OFSTXN_CODE,DATA_1_337,DATA_2_337,DATA_3_337,DATA_4_337,DATA_5_337,DATA_6_337,DATA_7_337,DATA_8_337,DATA_9_337,C,BATCH_REF_NO_337,ATM,18544.400,SAV_,S,2026-12-03 00:12:00,2026-12-03 00:12:00,337
XREF_338,CURR,013,TRN000000000338,100000000338,PEN,16095.800,013,DEP,100000000338,PEN,11956.200,013,DEP,3.4000,2475.000,2026-12-04,2026-12-04,DR_INSTRUMENT_CO,CR_INSTRUMENT_CO,CUST000338,100000000338,CHG_GL_33,PEN,11526.100,495598,521250,2.9600,1.7400,N,DEP,MIS_HEAD_,CHG_GL_1_,CHG,15164.000,504866,138819,2.3000,1.0500,N,TXN,MIS_HEAD_,CHG_GL_2_,CHG,19250.500,92648,537843,3.9400,1.5000,N,TXN,MIS_HEAD_,CHG_GL_3_,CHG,12624.000,934814,228985,3.2800,1.7900,N,TXN,MIS_HEAD_,CHG_GL_4_,CHG,13500.700,730390,964853,2.0300,3.0300,N,TXN,MIS_HEAD_,100000000338,REM_BANK_338,013,ROUTING_NO_338,END_POINT,SERIAL_NO_338,O,A,MAKER_ID_338,2026-12-04,CHECKER_ID_3,2026-12-04,REPAIR_REASON_338,317355,SCODE_338,MIS_HEAD_,Synthetic banking narrative row 338,100,MO,338,EVEN,ROUTE_CODE_338,F,T,2026-12-04 01:19:00,T,T,T,T,T,100000000338,100000000338,100000000338,100000000338,100000000338,2.190000000000,CUST000338,TXN0000000000000338,UDF_1_338,UDF_2_338,UDF_3_338,UDF_4_338,UDF_5_338,38,100000000338,8320.100,HOUS,PASSBOOK_NO_338,11948.300,N,EXT_OFSTXN_CODE,DATA_1_338,DATA_2_338,DATA_3_338,DATA_4_338,DATA_5_338,DATA_6_338,DATA_7_338,DATA_8_338,DATA_9_338,C,BATCH_REF_NO_338,DEP,2872.900,SAV_,S,2026-12-04 01:19:00,2026-12-04 01:19:00,338
XREF_339,LOAN,014,TRN000000000339,100000000339,EUR,9829.100,014,WDR,100000000339,EUR,10806.300,014,WDR,1.3400,16569.100,2026-12-05,2026-12-05,DR_INSTRUMENT_CO,CR_INSTRUMENT_CO,CUST000339,100000000339,CHG_GL_33,EUR,12921.700,848682,422278,2.5000,4.3400,N,WDR,MIS_HEAD_,CHG_GL_1_,CHG,4812.700,457779,405409,2.6700,1.4000,N,TXN,MIS_HEAD_,CHG_GL_2_,CHG,6559.700,920504,736188,1.9300,3.9400,N,TXN,MIS_HEAD_,CHG_GL_3_,CHG,23919.200,56111,985217,1.0000,3.4400,N,TXN,MIS_HEAD_,CHG_GL_4_,CHG,23057.400,473359,309437,2.9800,3.0400,N,TXN,MIS_HEAD_,100000000339,REM_BANK_339,014,ROUTING_NO_339,END_POINT,SERIAL_NO_339,O,A,MAKER_ID_339,2026-12-05,CHECKER_ID_3,2026-12-05,REPAIR_REASON_339,896927,SCODE_339,MIS_HEAD_,Synthetic banking narrative row 339,100,MO,339,EVEN,ROUTE_CODE_339,F,T,2026-12-05 02:26:00,T,T,T,T,T,100000000339,100000000339,100000000339,100000000339,100000000339,1.410000000000,CUST000339,TXN0000000000000339,UDF_1_339,UDF_2_339,UDF_3_339,UDF_4_339,UDF_5_339,39,100000000339,12801.300,HOUS,PASSBOOK_NO_339,23357.400,N,EXT_OFSTXN_CODE,DATA_1_339,DATA_2_339,DATA_3_339,DATA_4_339,DATA_5_339,DATA_6_339,DATA_7_339,DATA_8_339,DATA_9_339,C,BATCH_REF_NO_339,WDR,24486.300,SAV_,S,2026-12-05 02:26:00,2026-12-05 02:26:00,339
XREF_340,TD01,015,TRN000000000340,100000000340,BRL,24791.900,015,TRF,100000000340,BRL,8701.900,015,TRF,0.9200,20958.100,2026-12-06,2026-12-06,DR_INSTRUMENT_CO,CR_INSTRUMENT_CO,CUST000340,100000000340,CHG_GL_34,BRL,2313.900,940768,849750,3.4300,2.3200,N,TRF,MIS_HEAD_,CHG_GL_1_,CHG,12222.000,588949,92547,1.4700,2.3500,N,TXN,MIS_HEAD_,CHG_GL_2_,CHG,13530.000,496902,189595,2.8500,2.2100,N,TXN,MIS_HEAD_,CHG_GL_3_,CHG,17679.200,6288,346539,0.9900,0.9200,N,TXN,MIS_HEAD_,CHG_GL_4_,CHG,17303.700,623424,323252,4.0500,2.3500,N,TXN,MIS_HEAD_,100000000340,REM_BANK_340,015,ROUTING_NO_340,END_POINT,SERIAL_NO_340,O,A,MAKER_ID_340,2026-12-06,CHECKER_ID_3,2026-12-06,REPAIR_REASON_340,877931,SCODE_340,MIS_HEAD_,Synthetic banking narrative row 340,100,MO,340,EVEN,ROUTE_CODE_340,F,T,2026-12-06 03:33:00,T,T,T,T,T,100000000340,100000000340,100000000340,100000000340,100000000340,4.160000000000,CUST000340,TXN0000000000000340,UDF_1_340,UDF_2_340,UDF_3_340,UDF_4_340,UDF_5_340,40,100000000340,11753.800,HOUS,PASSBOOK_NO_340,15983.900,N,EXT_OFSTXN_CODE,DATA_1_340,DATA_2_340,DATA_3_340,DATA_4_340,DATA_5_340,DATA_6_340,DATA_7_340,DATA_8_340,DATA_9_340,C,BATCH_REF_NO_340,TRF,20522.400,SAV_,S,2026-12-06 03:33:00,2026-12-06 03:33:00,340
XREF_341,CARD,016,TRN000000000341,100000000341,USD,19948.100,016,FEE,100000000341,USD,5485.200,016,FEE,1.2300,7627.300,2026-12-07,2026-12-07,DR_INSTRUMENT_CO,CR_INSTRUMENT_CO,CUST000341,100000000341,CHG_GL_34,USD,16308.100,406655,612012,1.5800,1.5200,Y,FEE,MIS_HEAD_,CHG_GL_1_,CHG,24400.800,315314,738366,3.5200,0.9800,N,TXN,MIS_HEAD_,CHG_GL_2_,CHG,642.800,673702,127547,4.4700,2.6500,N,TXN,MIS_HEAD_,CHG_GL_3_,CHG,24436.900,362273,921361,1.8700,3.8200,N,TXN,MIS_HEAD_,CHG_GL_4_,CHG,17613.400,104242,305377,3.6800,4.1400,N,TXN,MIS_HEAD_,100000000341,REM_BANK_341,016,ROUTING_NO_341,END_POINT,SERIAL_NO_341,O,A,MAKER_ID_341,2026-12-07,CHECKER_ID_3,2026-12-07,REPAIR_REASON_341,917021,SCODE_341,MIS_HEAD_,Synthetic banking narrative row 341,100,MO,341,EVEN,ROUTE_CODE_341,F,T,2026-12-07 04:40:00,T,T,T,T,T,100000000341,100000000341,100000000341,100000000341,100000000341,1.090000000000,CUST000341,TXN0000000000000341,UDF_1_341,UDF_2_341,UDF_3_341,UDF_4_341,UDF_5_341,41,100000000341,13970.800,HOUS,PASSBOOK_NO_341,3756.000,Y,EXT_OFSTXN_CODE,DATA_1_341,DATA_2_341,DATA_3_341,DATA_4_341,DATA_5_341,DATA_6_341,DATA_7_341,DATA_8_341,DATA_9_341,C,BATCH_REF_NO_341,FEE,19293.100,SAV_,S,2026-12-07 04:40:00,2026-12-07 04:40:00,341
XREF_342,CLRG,017,TRN000000000342,100000000342,PEN,24398.200,017,INT,100000000342,PEN,7880.500,017,INT,3.5100,2723.300,2026-12-08,2026-12-08,DR_INSTRUMENT_CO,CR_INSTRUMENT_CO,CUST000342,100000000342,CHG_GL_34,PEN,1708.100,819585,982706,0.8400,3.0500,N,INT,MIS_HEAD_,CHG_GL_1_,CHG,2329.800,990544,420840,3.0500,0.8000,N,TXN,MIS_HEAD_,CHG_GL_2_,CHG,22188.600,964518,541537,3.0600,3.3500,N,TXN,MIS_HEAD_,CHG_GL_3_,CHG,916.900,769544,369593,2.1400,1.6100,N,TXN,MIS_HEAD_,CHG_GL_4_,CHG,6895.400,566868,881740,3.1900,0.8100,N,TXN,MIS_HEAD_,100000000342,REM_BANK_342,017,ROUTING_NO_342,END_POINT,SERIAL_NO_342,O,A,MAKER_ID_342,2026-12-08,CHECKER_ID_3,2026-12-08,REPAIR_REASON_342,103923,SCODE_342,MIS_HEAD_,Synthetic banking narrative row 342,100,MO,342,EVEN,ROUTE_CODE_342,F,T,2026-12-08 05:47:00,T,T,T,T,T,100000000342,100000000342,100000000342,100000000342,100000000342,1.130000000000,CUST000342,TXN0000000000000342,UDF_1_342,UDF_2_342,UDF_3_342,UDF_4_342,UDF_5_342,42,100000000342,12470.900,HOUS,PASSBOOK_NO_342,7880.100,N,EXT_OFSTXN_CODE,DATA_1_342,DATA_2_342,DATA_3_342,DATA_4_342,DATA_5_342,DATA_6_342,DATA_7_342,DATA_8_342,DATA_9_342,C,BATCH_REF_NO_342,INT,23091.800,SAV_,S,2026-12-08 05:47:00,2026-12-08 05:47:00,342
XREF_343,SAV1,018,TRN000000000343,100000000343,EUR,15064.400,018,REV,100000000343,EUR,7003.700,018,REV,3.3500,13076.100,2026-12-09,2026-12-09,DR_INSTRUMENT_CO,CR_INSTRUMENT_CO,CUST000343,100000000343,CHG_GL_34,EUR,17699.800,76634,592080,4.2800,2.3900,N,REV,MIS_HEAD_,CHG_GL_1_,CHG,5716.100,791563,838631,3.8800,1.6600,N,TXN,MIS_HEAD_,CHG_GL_2_,CHG,10007.200,251692,621429,4.3400,2.2600,N,TXN,MIS_HEAD_,CHG_GL_3_,CHG,13394.000,76876,528525,4.0200,2.0800,N,TXN,MIS_HEAD_,CHG_GL_4_,CHG,17151.600,636760,178673,1.3200,2.8600,N,TXN,MIS_HEAD_,100000000343,REM_BANK_343,018,ROUTING_NO_343,END_POINT,SERIAL_NO_343,O,A,MAKER_ID_343,2026-12-09,CHECKER_ID_3,2026-12-09,REPAIR_REASON_343,893105,SCODE_343,MIS_HEAD_,Synthetic banking narrative row 343,100,MO,343,EVEN,ROUTE_CODE_343,F,T,2026-12-09 06:54:00,T,T,T,T,T,100000000343,100000000343,100000000343,100000000343,100000000343,2.660000000000,CUST000343,TXN0000000000000343,UDF_1_343,UDF_2_343,UDF_3_343,UDF_4_343,UDF_5_343,43,100000000343,24594.100,HOUS,PASSBOOK_NO_343,9177.500,N,EXT_OFSTXN_CODE,DATA_1_343,DATA_2_343,DATA_3_343,DATA_4_343,DATA_5_343,DATA_6_343,DATA_7_343,DATA_8_343,DATA_9_343,C,BATCH_REF_NO_343,REV,16373.900,SAV_,S,2026-12-09 06:54:00,2026-12-09 06:54:00,343
XREF_344,CURR,019,TRN000000000344,100000000344,BRL,9309.000,019,PAY,100000000344,BRL,14640.300,019,PAY,4.4300,21667.600,2026-12-10,2026-12-10,DR_INSTRUMENT_CO,CR_INSTRUMENT_CO,CUST000344,100000000344,CHG_GL_34,BRL,7780.200,360604,469569,1.7200,2.1100,N,PAY,MIS_HEAD_,CHG_GL_1_,CHG,14643.700,770932,963216,3.4300,2.3600,N,TXN,MIS_HEAD_,CHG_GL_2_,CHG,12582.100,415296,925724,4.4200,2.2600,N,TXN,MIS_HEAD_,CHG_GL_3_,CHG,24983.900,521975,12020,3.6000,1.3700,N,TXN,MIS_HEAD_,CHG_GL_4_,CHG,4644.100,936678,896734,1.1700,2.0700,N,TXN,MIS_HEAD_,100000000344,REM_BANK_344,019,ROUTING_NO_344,END_POINT,SERIAL_NO_344,O,A,MAKER_ID_344,2026-12-10,CHECKER_ID_3,2026-12-10,REPAIR_REASON_344,735775,SCODE_344,MIS_HEAD_,Synthetic banking narrative row 344,100,MO,344,EVEN,ROUTE_CODE_344,F,T,2026-12-10 07:01:00,T,T,T,T,T,100000000344,100000000344,100000000344,100000000344,100000000344,1.870000000000,CUST000344,TXN0000000000000344,UDF_1_344,UDF_2_344,UDF_3_344,UDF_4_344,UDF_5_344,44,100000000344,22034.800,HOUS,PASSBOOK_NO_344,6929.300,N,EXT_OFSTXN_CODE,DATA_1_344,DATA_2_344,DATA_3_344,DATA_4_344,DATA_5_344,DATA_6_344,DATA_7_344,DATA_8_344,DATA_9_344,C,BATCH_REF_NO_344,PAY,17532.600,SAV_,S,2026-12-10 07:01:00,2026-12-10 07:01:00,344
XREF_345,LOAN,020,TRN000000000345,100000000345,USD,11126.500,020,ATM,100000000345,USD,1954.900,020,ATM,3.0800,17539.300,2026-12-11,2026-12-11,DR_INSTRUMENT_CO,CR_INSTRUMENT_CO,CUST000345,100000000345,CHG_GL_34,USD,14795.300,803143,348658,4.3300,2.6300,N,ATM,MIS_HEAD_,CHG_GL_1_,CHG,8145.200,790345,350939,4.0800,2.0600,N,TXN,MIS_HEAD_,CHG_GL_2_,CHG,21670.900,915277,595325,1.4800,1.4300,N,TXN,MIS_HEAD_,CHG_GL_3_,CHG,3057.800,27152,115306,1.8900,3.9600,N,TXN,MIS_HEAD_,CHG_GL_4_,CHG,11619.900,370363,319904,0.9400,3.3400,N,TXN,MIS_HEAD_,100000000345,REM_BANK_345,020,ROUTING_NO_345,END_POINT,SERIAL_NO_345,O,A,MAKER_ID_345,2026-12-11,CHECKER_ID_3,2026-12-11,REPAIR_REASON_345,149216,SCODE_345,MIS_HEAD_,Synthetic banking narrative row 345,100,MO,345,EVEN,ROUTE_CODE_345,F,T,2026-12-11 08:08:00,T,T,T,T,T,100000000345,100000000345,100000000345,100000000345,100000000345,4.490000000000,CUST000345,TXN0000000000000345,UDF_1_345,UDF_2_345,UDF_3_345,UDF_4_345,UDF_5_345,45,100000000345,12880.100,HOUS,PASSBOOK_NO_345,2982.700,N,EXT_OFSTXN_CODE,DATA_1_345,DATA_2_345,DATA_3_345,DATA_4_345,DATA_5_345,DATA_6_345,DATA_7_345,DATA_8_345,DATA_9_345,C,BATCH_REF_NO_345,ATM,14214.000,SAV_,S,2026-12-11 08:08:00,2026-12-11 08:08:00,345
XREF_346,TD01,021,TRN000000000346,100000000346,PEN,5670.700,021,DEP,100000000346,PEN,23766.700,021,DEP,3.4200,5489.100,2026-12-12,2026-12-12,DR_INSTRUMENT_CO,CR_INSTRUMENT_CO,CUST000346,100000000346,CHG_GL_34,PEN,2329.000,148577,902112,3.0400,2.0500,Y,DEP,MIS_HEAD_,CHG_GL_1_,CHG,5653.400,507282,631589,3.8600,2.4700,N,TXN,MIS_HEAD_,CHG_GL_2_,CHG,10376.600,245704,293166,2.5800,2.8500,N,TXN,MIS_HEAD_,CHG_GL_3_,CHG,17199.200,543034,217133,1.9400,3.8000,N,TXN,MIS_HEAD_,CHG_GL_4_,CHG,21591.200,111744,229307,1.9700,1.6000,N,TXN,MIS_HEAD_,100000000346,REM_BANK_346,021,ROUTING_NO_346,END_POINT,SERIAL_NO_346,O,U,MAKER_ID_346,2026-12-12,CHECKER_ID_3,2026-12-12,REPAIR_REASON_346,761281,SCODE_346,MIS_HEAD_,Synthetic banking narrative row 346,100,MO,346,EVEN,ROUTE_CODE_346,F,T,2026-12-12 09:15:00,T,T,T,T,T,100000000346,100000000346,100000000346,100000000346,100000000346,2.620000000000,CUST000346,TXN0000000000000346,UDF_1_346,UDF_2_346,UDF_3_346,UDF_4_346,UDF_5_346,46,100000000346,23452.700,HOUS,PASSBOOK_NO_346,3432.600,Y,EXT_OFSTXN_CODE,DATA_1_346,DATA_2_346,DATA_3_346,DATA_4_346,DATA_5_346,DATA_6_346,DATA_7_346,DATA_8_346,DATA_9_346,C,BATCH_REF_NO_346,DEP,16562.600,SAV_,S,2026-12-12 09:15:00,2026-12-12 09:15:00,346
XREF_347,CARD,022,TRN000000000347,100000000347,EUR,18120.700,022,WDR,100000000347,EUR,289.000,022,WDR,3.4500,3367.700,2026-12-13,2026-12-13,DR_INSTRUMENT_CO,CR_INSTRUMENT_CO,CUST000347,100000000347,CHG_GL_34,EUR,19041.300,164590,489920,3.5600,2.0500,N,WDR,MIS_HEAD_,CHG_GL_1_,CHG,6972.000,847067,322610,2.8100,1.2700,N,TXN,MIS_HEAD_,CHG_GL_2_,CHG,3680.200,446443,694299,3.2100,4.2900,N,TXN,MIS_HEAD_,CHG_GL_3_,CHG,139.100,606986,125352,3.8800,1.3900,N,TXN,MIS_HEAD_,CHG_GL_4_,CHG,24393.600,925634,331748,4.2200,3.1200,N,TXN,MIS_HEAD_,100000000347,REM_BANK_347,022,ROUTING_NO_347,END_POINT,SERIAL_NO_347,O,A,MAKER_ID_347,2026-12-13,CHECKER_ID_3,2026-12-13,REPAIR_REASON_347,241071,SCODE_347,MIS_HEAD_,Synthetic banking narrative row 347,100,MO,347,EVEN,ROUTE_CODE_347,F,T,2026-12-13 10:22:00,T,T,T,T,T,100000000347,100000000347,100000000347,100000000347,100000000347,3.560000000000,CUST000347,TXN0000000000000347,UDF_1_347,UDF_2_347,UDF_3_347,UDF_4_347,UDF_5_347,47,100000000347,24945.500,HOUS,PASSBOOK_NO_347,10576.900,N,EXT_OFSTXN_CODE,DATA_1_347,DATA_2_347,DATA_3_347,DATA_4_347,DATA_5_347,DATA_6_347,DATA_7_347,DATA_8_347,DATA_9_347,C,BATCH_REF_NO_347,WDR,22621.400,SAV_,S,2026-12-13 10:22:00,2026-12-13 10:22:00,347
XREF_348,CLRG,023,TRN000000000348,100000000348,BRL,16518.900,023,TRF,100000000348,BRL,16467.000,023,TRF,3.3800,10782.000,2026-12-14,2026-12-14,DR_INSTRUMENT_CO,CR_INSTRUMENT_CO,CUST000348,100000000348,CHG_GL_34,BRL,7556.600,766272,928236,2.7300,2.0600,N,TRF,MIS_HEAD_,CHG_GL_1_,CHG,23602.300,868655,9270,3.3300,2.5300,N,TXN,MIS_HEAD_,CHG_GL_2_,CHG,6358.200,712844,161183,1.9600,2.5800,N,TXN,MIS_HEAD_,CHG_GL_3_,CHG,20333.900,820991,90876,1.5800,1.4000,N,TXN,MIS_HEAD_,CHG_GL_4_,CHG,13083.100,135553,546176,3.7500,1.6000,N,TXN,MIS_HEAD_,100000000348,REM_BANK_348,023,ROUTING_NO_348,END_POINT,SERIAL_NO_348,O,A,MAKER_ID_348,2026-12-14,CHECKER_ID_3,2026-12-14,REPAIR_REASON_348,475759,SCODE_348,MIS_HEAD_,Synthetic banking narrative row 348,100,MO,348,EVEN,ROUTE_CODE_348,F,T,2026-12-14 11:29:00,T,T,T,T,T,100000000348,100000000348,100000000348,100000000348,100000000348,2.480000000000,CUST000348,TXN0000000000000348,UDF_1_348,UDF_2_348,UDF_3_348,UDF_4_348,UDF_5_348,48,100000000348,23415.100,HOUS,PASSBOOK_NO_348,13618.000,N,EXT_OFSTXN_CODE,DATA_1_348,DATA_2_348,DATA_3_348,DATA_4_348,DATA_5_348,DATA_6_348,DATA_7_348,DATA_8_348,DATA_9_348,C,BATCH_REF_NO_348,TRF,7072.600,SAV_,S,2026-12-14 11:29:00,2026-12-14 11:29:00,348
XREF_349,SAV1,024,TRN000000000349,100000000349,USD,736.700,024,FEE,100000000349,USD,6196.300,024,FEE,4.4700,1471.100,2026-12-15,2026-12-15,DR_INSTRUMENT_CO,CR_INSTRUMENT_CO,CUST000349,100000000349,CHG_GL_34,USD,10449.600,970594,553463,2.4400,1.8500,N,FEE,MIS_HEAD_,CHG_GL_1_,CHG,5194.700,98554,735973,1.7900,1.0100,N,TXN,MIS_HEAD_,CHG_GL_2_,CHG,12363.900,354671,813446,2.0700,1.7800,N,TXN,MIS_HEAD_,CHG_GL_3_,CHG,6524.800,646345,730226,3.6600,1.0300,N,TXN,MIS_HEAD_,CHG_GL_4_,CHG,18023.500,90086,190103,1.1000,4.4700,N,TXN,MIS_HEAD_,100000000349,REM_BANK_349,024,ROUTING_NO_349,END_POINT,SERIAL_NO_349,O,A,MAKER_ID_349,2026-12-15,CHECKER_ID_3,2026-12-15,REPAIR_REASON_349,722078,SCODE_349,MIS_HEAD_,Synthetic banking narrative row 349,100,MO,349,EVEN,ROUTE_CODE_349,F,T,2026-12-15 12:36:00,T,T,T,T,T,100000000349,100000000349,100000000349,100000000349,100000000349,3.010000000000,CUST000349,TXN0000000000000349,UDF_1_349,UDF_2_349,UDF_3_349,UDF_4_349,UDF_5_349,49,100000000349,4963.200,HOUS,PASSBOOK_NO_349,19174.000,N,EXT_OFSTXN_CODE,DATA_1_349,DATA_2_349,DATA_3_349,DATA_4_349,DATA_5_349,DATA_6_349,DATA_7_349,DATA_8_349,DATA_9_349,C,BATCH_REF_NO_349,FEE,16796.300,SAV_,S,2026-12-15 12:36:00,2026-12-15 12:36:00,349
XREF_350,CURR,025,TRN000000000350,100000000350,PEN,10150.000,025,INT,100000000350,PEN,15083.100,025,INT,1.9200,19737.000,2026-12-16,2026-12-16,DR_INSTRUMENT_CO,CR_INSTRUMENT_CO,CUST000350,100000000350,CHG_GL_35,PEN,9333.300,53763,152527,1.5700,3.2700,N,INT,MIS_HEAD_,CHG_GL_1_,CHG,16780.400,190521,138031,3.5900,1.8500,N,TXN,MIS_HEAD_,CHG_GL_2_,CHG,24411.300,198378,282180,1.9300,1.4000,N,TXN,MIS_HEAD_,CHG_GL_3_,CHG,3032.000,10259,144152,3.7000,1.4300,N,TXN,MIS_HEAD_,CHG_GL_4_,CHG,8238.800,427376,876328,3.4300,1.3700,N,TXN,MIS_HEAD_,100000000350,REM_BANK_350,025,ROUTING_NO_350,END_POINT,SERIAL_NO_350,O,A,MAKER_ID_350,2026-12-16,CHECKER_ID_3,2026-12-16,REPAIR_REASON_350,168581,SCODE_350,MIS_HEAD_,Synthetic banking narrative row 350,100,MO,350,EVEN,ROUTE_CODE_350,F,T,2026-12-16 13:43:00,T,T,T,T,T,100000000350,100000000350,100000000350,100000000350,100000000350,1.180000000000,CUST000350,TXN0000000000000350,UDF_1_350,UDF_2_350,UDF_3_350,UDF_4_350,UDF_5_350,50,100000000350,6547.600,HOUS,PASSBOOK_NO_350,10525.800,N,EXT_OFSTXN_CODE,DATA_1_350,DATA_2_350,DATA_3_350,DATA_4_350,DATA_5_350,DATA_6_350,DATA_7_350,DATA_8_350,DATA_9_350,C,BATCH_REF_NO_350,INT,9557.700,SAV_,S,2026-12-16 13:43:00,2026-12-16 13:43:00,350
XREF_351,LOAN,001,TRN000000000351,100000000351,EUR,12236.500,001,REV,100000000351,EUR,20269.100,001,REV,4.4800,3609.500,2026-12-17,2026-12-17,DR_INSTRUMENT_CO,CR_INSTRUMENT_CO,CUST000351,100000000351,CHG_GL_35,EUR,18024.500,505291,453764,1.1500,3.3300,Y,REV,MIS_HEAD_,CHG_GL_1_,CHG,13666.900,266246,950942,2.0700,2.9800,N,TXN,MIS_HEAD_,CHG_GL_2_,CHG,22446.300,622403,422491,1.0200,2.3500,N,TXN,MIS_HEAD_,CHG_GL_3_,CHG,8568.100,111821,528007,3.6700,1.6400,N,TXN,MIS_HEAD_,CHG_GL_4_,CHG,5927.700,332998,550042,4.4700,0.8800,N,TXN,MIS_HEAD_,100000000351,REM_BANK_351,001,ROUTING_NO_351,END_POINT,SERIAL_NO_351,O,A,MAKER_ID_351,2026-12-17,CHECKER_ID_3,2026-12-17,REPAIR_REASON_351,931001,SCODE_351,MIS_HEAD_,Synthetic banking narrative row 351,100,MO,351,EVEN,ROUTE_CODE_351,F,T,2026-12-17 14:50:00,T,T,T,T,T,100000000351,100000000351,100000000351,100000000351,100000000351,1.400000000000,CUST000351,TXN0000000000000351,UDF_1_351,UDF_2_351,UDF_3_351,UDF_4_351,UDF_5_351,51,100000000351,7706.900,HOUS,PASSBOOK_NO_351,18112.800,Y,EXT_OFSTXN_CODE,DATA_1_351,DATA_2_351,DATA_3_351,DATA_4_351,DATA_5_351,DATA_6_351,DATA_7_351,DATA_8_351,DATA_9_351,C,BATCH_REF_NO_351,REV,1311.800,SAV_,S,2026-12-17 14:50:00,2026-12-17 14:50:00,351
