ACCOUNT_NUMBER,BRANCH_CODE,EVENT_SEQ_NO,VALUE_DATE,EXECUTION_DATE,PAYMENT_STATUS,AUTH_STAT,MAKER_ID,MAKER_DT_STAMP,CHECKER_ID,CHECKER_DT_STAMP,REV_MAKER_ID,REV_MAKER_DT_STAMP,REV_CHECKER_ID,REV_CHECKER_DT_STAMP,REVP_ESN,MLIQ_ESN,PROCESS_NO,PREPMNT_RECOMP_BASIS,PREPMNT_RECOMP_FROM,INSTALLMENT_PAYMENT,LIMIT_DATE,SIMULATED,CURR_ACBAL_CHK,LIQD_WOFF_LOAN
100000001080,005,994463,2026-12-16,2026-12-16,P,A,MAKER_ID_108,2026-12-16,CHECKER_ID_1,2026-12-16,REV_MAKER_ID,2026-12-16,REV_CHECKER_,2026-12-16,774288,413591,77,P,P,I,2026-12-16,S,C,L
100000001081,006,270013,2026-12-17,2026-12-17,P,A,MAKER_ID_108,2026-12-17,CHECKER_ID_1,2026-12-17,REV_MAKER_ID,2026-12-17,REV_CHECKER_,2026-12-17,320528,632187,35,P,P,I,2026-12-17,S,C,L
100000001082,007,43492,2026-12-18,2026-12-18,P,U,MAKER_ID_108,2026-12-18,CHECKER_ID_1,2026-12-18,REV_MAKER_ID,2026-12-18,REV_CHECKER_,2026-12-18,516573,277394,83,P,P,I,2026-12-18,S,C,L
100000001083,008,675626,2026-12-19,2026-12-19,P,A,MAKER_ID_108,2026-12-19,CHECKER_ID_1,2026-12-19,REV_MAKER_ID,2026-12-19,REV_CHECKER_,2026-12-19,87805,61543,44,P,P,I,2026-12-19,S,C,L
100000001084,009,402144,2026-12-20,2026-12-20,P,A,MAKER_ID_108,2026-12-20,CHECKER_ID_1,2026-12-20,REV_MAKER_ID,2026-12-20,REV_CHECKER_,2026-12-20,43368,414142,73,P,P,I,2026-12-20,S,C,L
100000001085,010,539890,2026-12-21,2026-12-21,P,A,MAKER_ID_108,2026-12-21,CHECKER_ID_1,2026-12-21,REV_MAKER_ID,2026-12-21,REV_CHECKER_,2026-12-21,298251,874369,54,P,P,I,2026-12-21,S,C,L
100000001086,011,923816,2026-12-22,2026-12-22,P,A,MAKER_ID_108,2026-12-22,CHECKER_ID_1,2026-12-22,REV_MAKER_ID,2026-12-22,REV_CHECKER_,2026-12-22,27106,331037,75,P,P,I,2026-12-22,S,C,L
100000001087,012,317582,2026-12-23,2026-12-23,P,A,MAKER_ID_108,2026-12-23,CHECKER_ID_1,2026-12-23,REV_MAKER_ID,2026-12-23,REV_CHECKER_,2026-12-23,911663,826561,32,P,P,I,2026-12-23,S,C,L
100000001088,013,30513,2026-12-24,2026-12-24,P,A,MAKER_ID_108,2026-12-24,CHECKER_ID_1,2026-12-24,REV_MAKER_ID,2026-12-24,REV_CHECKER_,2026-12-24,927595,111487,15,P,P,I,2026-12-24,S,C,L
100000001089,014,127338,2026-12-25,2026-12-25,P,A,MAKER_ID_108,2026-12-25,CHECKER_ID_1,2026-12-25,REV_MAKER_ID,2026-12-25,REV_CHECKER_,2026-12-25,619664,578025,82,P,P,I,2026-12-25,S,C,L
100000001090,015,48062,2026-12-26,2026-12-26,P,A,MAKER_ID_109,2026-12-26,CHECKER_ID_1,2026-12-26,REV_MAKER_ID,2026-12-26,REV_CHECKER_,2026-12-26,451232,964655,45,P,P,I,2026-12-26,S,C,L
100000001091,016,367660,2026-12-27,2026-12-27,P,A,MAKER_ID_109,2026-12-27,CHECKER_ID_1,2026-12-27,REV_MAKER_ID,2026-12-27,REV_CHECKER_,2026-12-27,13583,188224,57,P,P,I,2026-12-27,S,C,L
100000001092,017,525925,2026-12-28,2026-12-28,P,A,MAKER_ID_109,2026-12-28,CHECKER_ID_1,2026-12-28,REV_MAKER_ID,2026-12-28,REV_CHECKER_,2026-12-28,228452,34256,54,P,P,I,2026-12-28,S,C,L
100000001093,018,604072,2026-12-29,2026-12-29,P,A,MAKER_ID_109,2026-12-29,CHECKER_ID_1,2026-12-29,REV_MAKER_ID,2026-12-29,REV_CHECKER_,2026-12-29,8370,240121,45,P,P,I,2026-12-29,S,C,L
100000001094,019,189371,2026-12-30,2026-12-30,P,A,MAKER_ID_109,2026-12-30,CHECKER_ID_1,2026-12-30,REV_MAKER_ID,2026-12-30,REV_CHECKER_,2026-12-30,918232,279269,48,P,P,I,2026-12-30,S,C,L
100000001095,020,10704,2026-12-31,2026-12-31,P,A,MAKER_ID_109,2026-12-31,CHECKER_ID_1,2026-12-31,REV_MAKER_ID,2026-12-31,REV_CHECKER_,2026-12-31,83098,62133,35,P,P,I,2026-12-31,S,C,L
100000001096,021,609095,2026-01-01,2026-01-01,P,A,MAKER_ID_109,2026-01-01,CHECKER_ID_1,2026-01-01,REV_MAKER_ID,2026-01-01,REV_CHECKER_,2026-01-01,415826,549810,67,P,P,I,2026-01-01,S,C,L
100000001097,022,833229,2026-01-02,2026-01-02,P,A,MAKER_ID_109,2026-01-02,CHECKER_ID_1,2026-01-02,REV_MAKER_ID,2026-01-02,REV_CHECKER_,2026-01-02,713905,820210,54,P,P,I,2026-01-02,S,C,L
100000001098,023,850098,2026-01-03,2026-01-03,P,A,MAKER_ID_109,2026-01-03,CHECKER_ID_1,2026-01-03,REV_MAKER_ID,2026-01-03,REV_CHECKER_,2026-01-03,976286,925189,38,P,P,I,2026-01-03,S,C,L
100000001099,024,244524,2026-01-04,2026-01-04,P,A,MAKER_ID_109,2026-01-04,CHECKER_ID_1,2026-01-04,REV_MAKER_ID,2026-01-04,REV_CHECKER_,2026-01-04,189981,210604,17,P,P,I,2026-01-04,S,C,L
100000001100,025,482386,2026-01-05,2026-01-05,P,A,MAKER_ID_110,2026-01-05,CHECKER_ID_1,2026-01-05,REV_MAKER_ID,2026-01-05,REV_CHECKER_,2026-01-05,643645,563946,92,P,P,I,2026-01-05,S,C,L
100000001101,001,776868,2026-01-06,2026-01-06,P,A,MAKER_ID_110,2026-01-06,CHECKER_ID_1,2026-01-06,REV_MAKER_ID,2026-01-06,REV_CHECKER_,2026-01-06,375315,912310,91,P,P,I,2026-01-06,S,C,L
100000001102,002,217450,2026-01-07,2026-01-07,P,A,MAKER_ID_110,2026-01-07,CHECKER_ID_1,2026-01-07,REV_MAKER_ID,2026-01-07,REV_CHECKER_,2026-01-07,349406,125651,52,P,P,I,2026-01-07,S,C,L
100000001103,003,313473,2026-01-08,2026-01-08,P,A,MAKER_ID_110,2026-01-08,CHECKER_ID_1,2026-01-08,REV_MAKER_ID,2026-01-08,REV_CHECKER_,2026-01-08,955148,394193,47,P,P,I,2026-01-08,S,C,L
100000001104,004,364175,2026-01-09,2026-01-09,P,A,MAKER_ID_110,2026-01-09,CHECKER_ID_1,2026-01-09,REV_MAKER_ID,2026-01-09,REV_CHECKER_,2026-01-09,653806,387083,15,P,P,I,2026-01-09,S,C,L
100000001105,005,424074,2026-01-10,2026-01-10,P,U,MAKER_ID_110,2026-01-10,CHECKER_ID_1,2026-01-10,REV_MAKER_ID,2026-01-10,REV_CHECKER_,2026-01-10,521995,795002,93,P,P,I,2026-01-10,S,C,L
100000001106,006,378281,2026-01-11,2026-01-11,P,A,MAKER_ID_110,2026-01-11,CHECKER_ID_1,2026-01-11,REV_MAKER_ID,2026-01-11,REV_CHECKER_,2026-01-11,497672,155211,66,P,P,I,2026-01-11,S,C,L
100000001107,007,328012,2026-01-12,2026-01-12,P,A,MAKER_ID_110,2026-01-12,CHECKER_ID_1,2026-01-12,REV_MAKER_ID,2026-01-12,REV_CHECKER_,2026-01-12,722421,132907,43,P,P,I,2026-01-12,S,C,L
100000001108,008,589122,2026-01-13,2026-01-13,P,A,MAKER_ID_110,2026-01-13,CHECKER_ID_1,2026-01-13,REV_MAKER_ID,2026-01-13,REV_CHECKER_,2026-01-13,104377,563953,2,P,P,I,2026-01-13,S,C,L
100000001109,009,487369,2026-01-14,2026-01-14,P,A,MAKER_ID_110,2026-01-14,CHECKER_ID_1,2026-01-14,REV_MAKER_ID,2026-01-14,REV_CHECKER_,2026-01-14,345592,663061,65,P,P,I,2026-01-14,S,C,L
100000001110,010,218878,2026-01-15,2026-01-15,P,A,MAKER_ID_111,2026-01-15,CHECKER_ID_1,2026-01-15,REV_MAKER_ID,2026-01-15,REV_CHECKER_,2026-01-15,433813,330366,4,P,P,I,2026-01-15,S,C,L
100000001111,011,65486,2026-01-16,2026-01-16,P,A,MAKER_ID_111,2026-01-16,CHECKER_ID_1,2026-01-16,REV_MAKER_ID,2026-01-16,REV_CHECKER_,2026-01-16,8127,83,38,P,P,I,2026-01-16,S,C,L
100000001112,012,292365,2026-01-17,2026-01-17,P,A,MAKER_ID_111,2026-01-17,CHECKER_ID_1,2026-01-17,REV_MAKER_ID,2026-01-17,REV_CHECKER_,2026-01-17,436868,707758,94,P,P,I,2026-01-17,S,C,L
100000001113,013,788225,2026-01-18,2026-01-18,P,A,MAKER_ID_111,2026-01-18,CHECKER_ID_1,2026-01-18,REV_MAKER_ID,2026-01-18,REV_CHECKER_,2026-01-18,681372,303173,42,P,P,I,2026-01-18,S,C,L
100000001114,014,453876,2026-01-19,2026-01-19,P,A,MAKER_ID_111,2026-01-19,CHECKER_ID_1,2026-01-19,REV_MAKER_ID,2026-01-19,REV_CHECKER_,2026-01-19,241460,570650,28,P,P,I,2026-01-19,S,C,L
100000001115,015,649587,2026-01-20,2026-01-20,P,A,MAKER_ID_111,2026-01-20,CHECKER_ID_1,2026-01-20,REV_MAKER_ID,2026-01-20,REV_CHECKER_,2026-01-20,394739,998980,97,P,P,I,2026-01-20,S,C,L
100000001116,016,808175,2026-01-21,2026-01-21,P,A,MAKER_ID_111,2026-01-21,CHECKER_ID_1,2026-01-21,REV_MAKER_ID,2026-01-21,REV_CHECKER_,2026-01-21,141831,477669,68,P,P,I,2026-01-21,S,C,L
100000001117,017,490966,2026-01-22,2026-01-22,P,A,MAKER_ID_111,2026-01-22,CHECKER_ID_1,2026-01-22,REV_MAKER_ID,2026-01-22,REV_CHECKER_,2026-01-22,259266,841015,77,P,P,I,2026-01-22,S,C,L
100000001118,018,49991,2026-01-23,2026-01-23,P,A,MAKER_ID_111,2026-01-23,CHECKER_ID_1,2026-01-23,REV_MAKER_ID,2026-01-23,REV_CHECKER_,2026-01-23,137791,595632,84,P,P,I,2026-01-23,S,C,L
100000001119,019,225307,2026-01-24,2026-01-24,P,A,MAKER_ID_111,2026-01-24,CHECKER_ID_1,2026-01-24,REV_MAKER_ID,2026-01-24,REV_CHECKER_,2026-01-24,864447,924866,75,P,P,I,2026-01-24,S,C,L
100000001120,020,672134,2026-01-25,2026-01-25,P,A,MAKER_ID_112,2026-01-25,CHECKER_ID_1,2026-01-25,REV_MAKER_ID,2026-01-25,REV_CHECKER_,2026-01-25,477692,917049,81,P,P,I,2026-01-25,S,C,L
100000001121,021,784200,2026-01-26,2026-01-26,P,A,MAKER_ID_112,2026-01-26,CHECKER_ID_1,2026-01-26,REV_MAKER_ID,2026-01-26,REV_CHECKER_,2026-01-26,764240,970879,71,P,P,I,2026-01-26,S,C,L
100000001122,022,410530,2026-01-27,2026-01-27,P,A,MAKER_ID_112,2026-01-27,CHECKER_ID_1,2026-01-27,REV_MAKER_ID,2026-01-27,REV_CHECKER_,2026-01-27,139451,84451,6,P,P,I,2026-01-27,S,C,L
100000001123,023,56118,2026-01-28,2026-01-28,P,A,MAKER_ID_112,2026-01-28,CHECKER_ID_1,2026-01-28,REV_MAKER_ID,2026-01-28,REV_CHECKER_,2026-01-28,460395,935818,77,P,P,I,2026-01-28,S,C,L
100000001124,024,538233,2026-01-29,2026-01-29,P,A,MAKER_ID_112,2026-01-29,CHECKER_ID_1,2026-01-29,REV_MAKER_ID,2026-01-29,REV_CHECKER_,2026-01-29,573383,25910,37,P,P,I,2026-01-29,S,C,L
100000001125,025,976032,2026-01-30,2026-01-30,P,A,MAKER_ID_112,2026-01-30,CHECKER_ID_1,2026-01-30,REV_MAKER_ID,2026-01-30,REV_CHECKER_,2026-01-30,551564,612725,91,P,P,I,2026-01-30,S,C,L
100000001126,001,357932,2026-01-31,2026-01-31,P,A,MAKER_ID_112,2026-01-31,CHECKER_ID_1,2026-01-31,REV_MAKER_ID,2026-01-31,REV_CHECKER_,2026-01-31,152241,130243,61,P,P,I,2026-01-31,S,C,L
100000001127,002,369895,2026-02-01,2026-02-01,P,A,MAKER_ID_112,2026-02-01,CHECKER_ID_1,2026-02-01,REV_MAKER_ID,2026-02-01,REV_CHECKER_,2026-02-01,700928,217379,90,P,P,I,2026-02-01,S,C,L
100000001128,003,767444,2026-02-02,2026-02-02,P,U,MAKER_ID_112,2026-02-02,CHECKER_ID_1,2026-02-02,REV_MAKER_ID,2026-02-02,REV_CHECKER_,2026-02-02,870120,896395,40,P,P,I,2026-02-02,S,C,L
100000001129,004,840226,2026-02-03,2026-02-03,P,A,MAKER_ID_112,2026-02-03,CHECKER_ID_1,2026-02-03,REV_MAKER_ID,2026-02-03,REV_CHECKER_,2026-02-03,729232,15441,57,P,P,I,2026-02-03,S,C,L
100000001130,005,612908,2026-02-04,2026-02-04,P,A,MAKER_ID_113,2026-02-04,CHECKER_ID_1,2026-02-04,REV_MAKER_ID,2026-02-04,REV_CHECKER_,2026-02-04,36759,232006,94,P,P,I,2026-02-04,S,C,L
100000001131,006,318488,2026-02-05,2026-02-05,P,A,MAKER_ID_113,2026-02-05,CHECKER_ID_1,2026-02-05,REV_MAKER_ID,2026-02-05,REV_CHECKER_,2026-02-05,706186,181309,27,P,P,I,2026-02-05,S,C,L
100000001132,007,240254,2026-02-06,2026-02-06,P,A,MAKER_ID_113,2026-02-06,CHECKER_ID_1,2026-02-06,REV_MAKER_ID,2026-02-06,REV_CHECKER_,2026-02-06,246819,103565,64,P,P,I,2026-02-06,S,C,L
100000001133,008,284634,2026-02-07,2026-02-07,P,A,MAKER_ID_113,2026-02-07,CHECKER_ID_1,2026-02-07,REV_MAKER_ID,2026-02-07,REV_CHECKER_,2026-02-07,755073,933374,93,P,P,I,2026-02-07,S,C,L
100000001134,009,777227,2026-02-08,2026-02-08,P,A,MAKER_ID_113,2026-02-08,CHECKER_ID_1,2026-02-08,REV_MAKER_ID,2026-02-08,REV_CHECKER_,2026-02-08,990409,252419,58,P,P,I,2026-02-08,S,C,L
100000001135,010,815691,2026-02-09,2026-02-09,P,A,MAKER_ID_113,2026-02-09,CHECKER_ID_1,2026-02-09,REV_MAKER_ID,2026-02-09,REV_CHECKER_,2026-02-09,445236,914639,74,P,P,I,2026-02-09,S,C,L
100000001136,011,918228,2026-02-10,2026-02-10,P,A,MAKER_ID_113,2026-02-10,CHECKER_ID_1,2026-02-10,REV_MAKER_ID,2026-02-10,REV_CHECKER_,2026-02-10,854203,328814,31,P,P,I,2026-02-10,S,C,L
100000001137,012,368468,2026-02-11,2026-02-11,P,A,MAKER_ID_113,2026-02-11,CHECKER_ID_1,2026-02-11,REV_MAKER_ID,2026-02-11,REV_CHECKER_,2026-02-11,510695,29324,59,P,P,I,2026-02-11,S,C,L
100000001138,013,936848,2026-02-12,2026-02-12,P,A,MAKER_ID_113,2026-02-12,CHECKER_ID_1,2026-02-12,REV_MAKER_ID,2026-02-12,REV_CHECKER_,2026-02-12,653952,959489,15,P,P,I,2026-02-12,S,C,L
100000001139,014,311758,2026-02-13,2026-02-13,P,A,MAKER_ID_113,2026-02-13,CHECKER_ID_1,2026-02-13,REV_MAKER_ID,2026-02-13,REV_CHECKER_,2026-02-13,254899,70366,67,P,P,I,2026-02-13,S,C,L
100000001140,015,188527,2026-02-14,2026-02-14,P,A,MAKER_ID_114,2026-02-14,CHECKER_ID_1,2026-02-14,REV_MAKER_ID,2026-02-14,REV_CHECKER_,2026-02-14,779172,677125,46,P,P,I,2026-02-14,S,C,L
100000001141,016,304090,2026-02-15,2026-02-15,P,A,MAKER_ID_114,2026-02-15,CHECKER_ID_1,2026-02-15,REV_MAKER_ID,2026-02-15,REV_CHECKER_,2026-02-15,389213,610702,78,P,P,I,2026-02-15,S,C,L
100000001142,017,929502,2026-02-16,2026-02-16,P,A,MAKER_ID_114,2026-02-16,CHECKER_ID_1,2026-02-16,REV_MAKER_ID,2026-02-16,REV_CHECKER_,2026-02-16,567005,769841,57,P,P,I,2026-02-16,S,C,L
100000001143,018,518751,2026-02-17,2026-02-17,P,A,MAKER_ID_114,2026-02-17,CHECKER_ID_1,2026-02-17,REV_MAKER_ID,2026-02-17,REV_CHECKER_,2026-02-17,708193,655841,81,P,P,I,2026-02-17,S,C,L
100000001144,019,425592,2026-02-18,2026-02-18,P,A,MAKER_ID_114,2026-02-18,CHECKER_ID_1,2026-02-18,REV_MAKER_ID,2026-02-18,REV_CHECKER_,2026-02-18,618196,999357,33,P,P,I,2026-02-18,S,C,L
100000001145,020,944077,2026-02-19,2026-02-19,P,A,MAKER_ID_114,2026-02-19,CHECKER_ID_1,2026-02-19,REV_MAKER_ID,2026-02-19,REV_CHECKER_,2026-02-19,505229,862184,14,P,P,I,2026-02-19,S,C,L
100000001146,021,744643,2026-02-20,2026-02-20,P,A,MAKER_ID_114,2026-02-20,CHECKER_ID_1,2026-02-20,REV_MAKER_ID,2026-02-20,REV_CHECKER_,2026-02-20,68596,575800,0,P,P,I,2026-02-20,S,C,L
100000001147,022,87598,2026-02-21,2026-02-21,P,A,MAKER_ID_114,2026-02-21,CHECKER_ID_1,2026-02-21,REV_MAKER_ID,2026-02-21,REV_CHECKER_,2026-02-21,669089,811568,77,P,P,I,2026-02-21,S,C,L
100000001148,023,159824,2026-02-22,2026-02-22,P,A,MAKER_ID_114,2026-02-22,CHECKER_ID_1,2026-02-22,REV_MAKER_ID,2026-02-22,REV_CHECKER_,2026-02-22,456968,558644,60,P,P,I,2026-02-22,S,C,L
100000001149,024,645189,2026-02-23,2026-02-23,P,A,MAKER_ID_114,2026-02-23,CHECKER_ID_1,2026-02-23,REV_MAKER_ID,2026-02-23,REV_CHECKER_,2026-02-23,892236,443652,53,P,P,I,2026-02-23,S,C,L
100000001150,025,555692,2026-02-24,2026-02-24,P,A,MAKER_ID_115,2026-02-24,CHECKER_ID_1,2026-02-24,REV_MAKER_ID,2026-02-24,REV_CHECKER_,2026-02-24,254572,813721,5,P,P,I,2026-02-24,S,C,L
100000001151,001,2360,2026-02-25,2026-02-25,P,U,MAKER_ID_115,2026-02-25,CHECKER_ID_1,2026-02-25,REV_MAKER_ID,2026-02-25,REV_CHECKER_,2026-02-25,923916,605112,57,P,P,I,2026-02-25,S,C,L
100000001152,002,531072,2026-02-26,2026-02-26,P,A,MAKER_ID_115,2026-02-26,CHECKER_ID_1,2026-02-26,REV_MAKER_ID,2026-02-26,REV_CHECKER_,2026-02-26,906917,947744,82,P,P,I,2026-02-26,S,C,L
100000001153,003,30027,2026-02-27,2026-02-27,P,A,MAKER_ID_115,2026-02-27,CHECKER_ID_1,2026-02-27,REV_MAKER_ID,2026-02-27,REV_CHECKER_,2026-02-27,5105,461444,37,P,P,I,2026-02-27,S,C,L
100000001154,004,849097,2026-02-28,2026-02-28,P,A,MAKER_ID_115,2026-02-28,CHECKER_ID_1,2026-02-28,REV_MAKER_ID,2026-02-28,REV_CHECKER_,2026-02-28,116256,956857,32,P,P,I,2026-02-28,S,C,L
100000001155,005,45175,2026-03-01,2026-03-01,P,A,MAKER_ID_115,2026-03-01,CHECKER_ID_1,2026-03-01,REV_MAKER_ID,2026-03-01,REV_CHECKER_,2026-03-01,2477,507180,78,P,P,I,2026-03-01,S,C,L
100000001156,006,819130,2026-03-02,2026-03-02,P,A,MAKER_ID_115,2026-03-02,CHECKER_ID_1,2026-03-02,REV_MAKER_ID,2026-03-02,REV_CHECKER_,2026-03-02,405998,353315,10,P,P,I,2026-03-02,S,C,L
100000001157,007,483624,2026-03-03,2026-03-03,P,A,MAKER_ID_115,2026-03-03,CHECKER_ID_1,2026-03-03,REV_MAKER_ID,2026-03-03,REV_CHECKER_,2026-03-03,583965,496542,96,P,P,I,2026-03-03,S,C,L
100000001158,008,17174,2026-03-04,2026-03-04,P,A,MAKER_ID_115,2026-03-04,CHECKER_ID_1,2026-03-04,REV_MAKER_ID,2026-03-04,REV_CHECKER_,2026-03-04,419271,888756,65,P,P,I,2026-03-04,S,C,L
100000001159,009,236312,2026-03-05,2026-03-05,P,A,MAKER_ID_115,2026-03-05,CHECKER_ID_1,2026-03-05,REV_MAKER_ID,2026-03-05,REV_CHECKER_,2026-03-05,527757,653606,47,P,P,I,2026-03-05,S,C,L
100000001160,010,881879,2026-03-06,2026-03-06,P,A,MAKER_ID_116,2026-03-06,CHECKER_ID_1,2026-03-06,REV_MAKER_ID,2026-03-06,REV_CHECKER_,2026-03-06,26783,552687,57,P,P,I,2026-03-06,S,C,L
100000001161,011,683157,2026-03-07,2026-03-07,P,A,MAKER_ID_116,2026-03-07,CHECKER_ID_1,2026-03-07,REV_MAKER_ID,2026-03-07,REV_CHECKER_,2026-03-07,623725,530566,3,P,P,I,2026-03-07,S,C,L
100000001162,012,444088,2026-03-08,2026-03-08,P,A,MAKER_ID_116,2026-03-08,CHECKER_ID_1,2026-03-08,REV_MAKER_ID,2026-03-08,REV_CHECKER_,2026-03-08,183409,765676,58,P,P,I,2026-03-08,S,C,L
100000001163,013,989956,2026-03-09,2026-03-09,P,A,MAKER_ID_116,2026-03-09,CHECKER_ID_1,2026-03-09,REV_MAKER_ID,2026-03-09,REV_CHECKER_,2026-03-09,999536,818206,53,P,P,I,2026-03-09,S,C,L
100000001164,014,282905,2026-03-10,2026-03-10,P,A,MAKER_ID_116,2026-03-10,CHECKER_ID_1,2026-03-10,REV_MAKER_ID,2026-03-10,REV_CHECKER_,2026-03-10,401504,710539,22,P,P,I,2026-03-10,S,C,L
100000001165,015,35415,2026-03-11,2026-03-11,P,A,MAKER_ID_116,2026-03-11,CHECKER_ID_1,2026-03-11,REV_MAKER_ID,2026-03-11,REV_CHECKER_,2026-03-11,955170,582863,23,P,P,I,2026-03-11,S,C,L
100000001166,016,418431,2026-03-12,2026-03-12,P,A,MAKER_ID_116,2026-03-12,CHECKER_ID_1,2026-03-12,REV_MAKER_ID,2026-03-12,REV_CHECKER_,2026-03-12,484117,514786,82,P,P,I,2026-03-12,S,C,L
100000001167,017,274984,2026-03-13,2026-03-13,P,A,MAKER_ID_116,2026-03-13,CHECKER_ID_1,2026-03-13,REV_MAKER_ID,2026-03-13,REV_CHECKER_,2026-03-13,587004,401204,43,P,P,I,2026-03-13,S,C,L
100000001168,018,800527,2026-03-14,2026-03-14,P,A,MAKER_ID_116,2026-03-14,CHECKER_ID_1,2026-03-14,REV_MAKER_ID,2026-03-14,REV_CHECKER_,2026-03-14,431128,649517,42,P,P,I,2026-03-14,S,C,L
100000001169,019,745352,2026-03-15,2026-03-15,P,A,MAKER_ID_116,2026-03-15,CHECKER_ID_1,2026-03-15,REV_MAKER_ID,2026-03-15,REV_CHECKER_,2026-03-15,848163,463148,25,P,P,I,2026-03-15,S,C,L
100000001170,020,147590,2026-03-16,2026-03-16,P,A,MAKER_ID_117,2026-03-16,CHECKER_ID_1,2026-03-16,REV_MAKER_ID,2026-03-16,REV_CHECKER_,2026-03-16,32571,538951,93,P,P,I,2026-03-16,S,C,L
100000001171,021,125314,2026-03-17,2026-03-17,P,A,MAKER_ID_117,2026-03-17,CHECKER_ID_1,2026-03-17,REV_MAKER_ID,2026-03-17,REV_CHECKER_,2026-03-17,163336,515961,39,P,P,I,2026-03-17,S,C,L
100000001172,022,150895,2026-03-18,2026-03-18,P,A,MAKER_ID_117,2026-03-18,CHECKER_ID_1,2026-03-18,REV_MAKER_ID,2026-03-18,REV_CHECKER_,2026-03-18,741574,561756,28,P,P,I,2026-03-18,S,C,L
100000001173,023,377301,2026-03-19,2026-03-19,P,A,MAKER_ID_117,2026-03-19,CHECKER_ID_1,2026-03-19,REV_MAKER_ID,2026-03-19,REV_CHECKER_,2026-03-19,95078,856300,8,P,P,I,2026-03-19,S,C,L
100000001174,024,944915,2026-03-20,2026-03-20,P,U,MAKER_ID_117,2026-03-20,CHECKER_ID_1,2026-03-20,REV_MAKER_ID,2026-03-20,REV_CHECKER_,2026-03-20,186698,373987,71,P,P,I,2026-03-20,S,C,L
100000001175,025,65266,2026-03-21,2026-03-21,P,A,MAKER_ID_117,2026-03-21,CHECKER_ID_1,2026-03-21,REV_MAKER_ID,2026-03-21,REV_CHECKER_,2026-03-21,275341,949416,57,P,P,I,2026-03-21,S,C,L
100000001176,001,120909,2026-03-22,2026-03-22,P,A,MAKER_ID_117,2026-03-22,CHECKER_ID_1,2026-03-22,REV_MAKER_ID,2026-03-22,REV_CHECKER_,2026-03-22,11183,475406,60,P,P,I,2026-03-22,S,C,L
100000001177,002,663766,2026-03-23,2026-03-23,P,A,MAKER_ID_117,2026-03-23,CHECKER_ID_1,2026-03-23,REV_MAKER_ID,2026-03-23,REV_CHECKER_,2026-03-23,478588,890551,86,P,P,I,2026-03-23,S,C,L
100000001178,003,230870,2026-03-24,2026-03-24,P,A,MAKER_ID_117,2026-03-24,CHECKER_ID_1,2026-03-24,REV_MAKER_ID,2026-03-24,REV_CHECKER_,2026-03-24,815653,647441,32,P,P,I,2026-03-24,S,C,L
100000001179,004,701381,2026-03-25,2026-03-25,P,A,MAKER_ID_117,2026-03-25,CHECKER_ID_1,2026-03-25,REV_MAKER_ID,2026-03-25,REV_CHECKER_,2026-03-25,129922,92763,34,P,P,I,2026-03-25,S,C,L
100000001180,005,854974,2026-03-26,2026-03-26,P,A,MAKER_ID_118,2026-03-26,CHECKER_ID_1,2026-03-26,REV_MAKER_ID,2026-03-26,REV_CHECKER_,2026-03-26,850531,926547,54,P,P,I,2026-03-26,S,C,L
100000001181,006,485645,2026-03-27,2026-03-27,P,A,MAKER_ID_118,2026-03-27,CHECKER_ID_1,2026-03-27,REV_MAKER_ID,2026-03-27,REV_CHECKER_,2026-03-27,356221,676673,21,P,P,I,2026-03-27,S,C,L
100000001182,007,462483,2026-03-28,2026-03-28,P,A,MAKER_ID_118,2026-03-28,CHECKER_ID_1,2026-03-28,REV_MAKER_ID,2026-03-28,REV_CHECKER_,2026-03-28,730182,220855,80,P,P,I,2026-03-28,S,C,L
100000001183,008,524771,2026-03-29,2026-03-29,P,A,MAKER_ID_118,2026-03-29,CHECKER_ID_1,2026-03-29,REV_MAKER_ID,2026-03-29,REV_CHECKER_,2026-03-29,232168,783882,42,P,P,I,2026-03-29,S,C,L
100000001184,009,440219,2026-03-30,2026-03-30,P,A,MAKER_ID_118,2026-03-30,CHECKER_ID_1,2026-03-30,REV_MAKER_ID,2026-03-30,REV_CHECKER_,2026-03-30,702330,436390,49,P,P,I,2026-03-30,S,C,L
100000001185,010,954930,2026-03-31,2026-03-31,P,A,MAKER_ID_118,2026-03-31,CHECKER_ID_1,2026-03-31,REV_MAKER_ID,2026-03-31,REV_CHECKER_,2026-03-31,772043,820880,52,P,P,I,2026-03-31,S,C,L
100000001186,011,923917,2026-04-01,2026-04-01,P,A,MAKER_ID_118,2026-04-01,CHECKER_ID_1,2026-04-01,REV_MAKER_ID,2026-04-01,REV_CHECKER_,2026-04-01,995616,577101,53,P,P,I,2026-04-01,S,C,L
100000001187,012,950031,2026-04-02,2026-04-02,P,A,MAKER_ID_118,2026-04-02,CHECKER_ID_1,2026-04-02,REV_MAKER_ID,2026-04-02,REV_CHECKER_,2026-04-02,311716,815877,12,P,P,I,2026-04-02,S,C,L
100000001188,013,56563,2026-04-03,2026-04-03,P,A,MAKER_ID_118,2026-04-03,CHECKER_ID_1,2026-04-03,REV_MAKER_ID,2026-04-03,REV_CHECKER_,2026-04-03,591915,903370,0,P,P,I,2026-04-03,S,C,L
