BRN,ACC,CCY,PAYIN_OPTION,TD_AMOUNT,OFFSET_BRN,TD_OFFSET_ACC,REFERENCE_NO,TENOR,TD_WITHDRAWER_NAME,TD_CERT_PRINT_DT,ENDORSABLE,JOINT_AC_INDICATOR,JOINT_HOLDER,PAYIN_DT,PAYIN_BRN,PAYIN_ACC,PAYIN_CCY,RATE_TYPE,ROLLOVER_INTRT,INT_BOOK_ACC,INT_BOOK_BRN,INT_BOOK_CCY,AUTOLIQD,GEN_MAT_ADV,GEN_RENEWAL_NOT,ADVICE_MEDIA,EMAIL,CREATION_DT,CUSTODY_STAT,DOC_STAT,AC_STAT,AC_BLOCKED,REASON_CODE,LATEST_VERSION_NO,LIQD_DATE,TD_DEPOSITER,TD_DEPOSITER_NAME,TD_CERT_COLLECTOR,TD_CERT_COLLECTOR_NAME,TD_WITHDRAWER,LATEST_EVENT_SEQ_NO,TXN_ID,NEXT_RATE_CHANGE_DT,TD_INT_AMT_READJ_CCY,TD_INT_AMT,TD_MATURITY_AMT,TD_PRN_AMT_READJ_CCY,TD_MAT_AMT_READJ_CCY,ORIGINAL_TD_AMT,ALLOW_PARTIAL_PREPAYMENT,ORIGINAL_TENOR,SPL_COND_INT_RATE,PARTIAL_PREPAID_DATE,CUSTOMER_DCV,DCV_SLIDE_NO,DOCUMENT_NUMBER,DOCUMENT_DIGIT,CONTROL_BRANCH,CTRL_COST_CENTER,TD_CONTROL_EXECUTIVE,TAX_BENEFIT_CODE,DOCUMENT_REGION,OFICINA_CREACION,CREATION_COST_CENTER,TD_CREATION_EXECUTIVE,CREATION_CHANNEL_SYSTEM,CREATION_CHANNEL,LIQD_BRN,LIQD_COST_CENTER,TD_LIQD_EXECUTIVE,LIQD_CHANNEL,CREATION_TRN_CODE,MAINT_DATE,MAINT_BRANCH,MAINT_COST_CENTER,MAINT_EXECUTIVE,MAINT_CHANNEL_SYSTEM,CMAINT_CHANNEL,PREV_RATE,COMMER_COST_CENTER,BAE_BRANCH,BAE_DOC_NUM,BAE_SEQUENTIAL_NUM,BAE_OPERATION_TYPE,AUTHORIZER_RUT_ID,VALUEDATED_DOC_PRNT_BRN,MIG_DOC_MARK,DESTINATION_CODE,DCV_CUSTOMER_NO,CUSTOMER_SECOND_NAME,OPERATION_KEY,DCV_DEPOSIT,DEP_GUARANTEE,BIS57,RATE_VALUE,RATE_SPREAD,AUTH_RATE,RATE_CODE,SPL_COND_TAX_RATE,MOVE_DORMANCY,RETN_DAYS,RETN_TYPE,INPUT_TAX_AMT,CUST_NEG,CUST_NEG_VIEW,PREV_TD_INT_AMT_READJ_CCY,NATIONALITY,ARCHIVE_DATE
003,100000000928,BRL,P,12261.200,OFF,100000000928,TRN000000000928,4164,Td Withdrawer Name 928,2026-07-17,E,J,JOINT_HOLDER,2026-07-17,PAY,100000000928,BRL,RA,RO,100000000928,INT,BRL,A,G,GE,ADVICE_MEDIA_92,EMAIL_928,2026-07-17,CU,D,A,A,REASON_CODE_928,LATE,2026-07-17,TD_DEPOSITER,Td Depositer Name 928,TD_CERT_COLL,Td Cert Collector Name 928,TD_WITHDRAWE,6066,TXN0000000000000928,2026-07-17,17477.7000,326.000,16542.400,5636.3000,12188.6000,14229.400,A,896406,3.69000,2026-07-17,912031,662615,DOCUME,D,003,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,PAY,2026-07-17,003,MAI,MAI,MAI,CMA,1.3800,COMME,003,148917,912397,BAE,AUTHORIZE,VAL,M,DESTI,CUST000128,CUST000128,OPERATION_KEY_9,D,D,B,2.47000,1.49000,A,RATE_CODE_,1.45000,M,RETN_,RETN_,11331.700,833165.00000,15711.00000,2392.9000,NAT,2026-07-17
004,100000000929,USD,P,6733.300,OFF,100000000929,TRN000000000929,9825,Td Withdrawer Name 929,2026-07-18,E,J,JOINT_HOLDER,2026-07-18,PAY,100000000929,USD,RA,RO,100000000929,INT,USD,A,G,GE,ADVICE_MEDIA_92,EMAIL_929,2026-07-18,CU,D,A,A,REASON_CODE_929,LATE,2026-07-18,TD_DEPOSITER,Td Depositer Name 929,TD_CERT_COLL,Td Cert Collector Name 929,TD_WITHDRAWE,3282,TXN0000000000000929,2026-07-18,18280.8000,14685.800,15538.900,15366.1000,19777.1000,19453.100,A,52481,1.32000,2026-07-18,607836,447588,DOCUME,D,004,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,ATM,2026-07-18,004,MAI,MAI,MAI,CMA,4.4200,COMME,004,926706,773513,BAE,AUTHORIZE,VAL,M,DESTI,CUST000129,CUST000129,OPERATION_KEY_9,D,D,B,0.99000,1.29000,A,RATE_CODE_,2.43000,M,RETN_,RETN_,6543.700,174602.00000,980237.00000,18937.2000,NAT,2026-07-18
005,100000000930,PEN,P,10706.600,OFF,100000000930,TRN000000000930,4285,Td Withdrawer Name 930,2026-07-19,E,J,JOINT_HOLDER,2026-07-19,PAY,100000000930,PEN,RA,RO,100000000930,INT,PEN,A,G,GE,ADVICE_MEDIA_93,EMAIL_930,2026-07-19,CU,D,A,A,REASON_CODE_930,LATE,2026-07-19,TD_DEPOSITER,Td Depositer Name 930,TD_CERT_COLL,Td Cert Collector Name 930,TD_WITHDRAWE,5046,TXN0000000000000930,2026-07-19,20553.2000,20459.100,17909.600,17962.6000,195.0000,12309.000,A,332995,4.39000,2026-07-19,837035,247755,DOCUME,D,005,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,DEP,2026-07-19,005,MAI,MAI,MAI,CMA,3.8100,COMME,005,872254,699898,BAE,AUTHORIZE,VAL,M,DESTI,CUST000130,CUST000130,OPERATION_KEY_9,D,D,B,1.29000,3.63000,A,RATE_CODE_,0.87000,M,RETN_,RETN_,10479.000,212531.00000,772861.00000,16622.9000,NAT,2026-07-19
006,100000000931,EUR,P,18410.200,OFF,100000000931,TRN000000000931,7758,Td Withdrawer Name 931,2026-07-20,E,J,JOINT_HOLDER,2026-07-20,PAY,100000000931,EUR,RA,RO,100000000931,INT,EUR,A,G,GE,ADVICE_MEDIA_93,EMAIL_931,2026-07-20,CU,D,A,A,REASON_CODE_931,LATE,2026-07-20,TD_DEPOSITER,Td Depositer Name 931,TD_CERT_COLL,Td Cert Collector Name 931,TD_WITHDRAWE,2081,TXN0000000000000931,2026-07-20,4101.4000,4292.200,13928.900,3268.6000,5026.9000,14192.400,A,291501,1.06000,2026-07-20,607663,618923,DOCUME,D,006,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,WDR,2026-07-20,006,MAI,MAI,MAI,CMA,4.3400,COMME,006,2758,935869,BAE,AUTHORIZE,VAL,M,DESTI,CUST000131,CUST000131,OPERATION_KEY_9,D,D,B,2.42000,3.54000,A,RATE_CODE_,0.88000,M,RETN_,RETN_,11228.300,363019.00000,197485.00000,22747.0000,NAT,2026-07-20
007,100000000932,BRL,P,20717.800,OFF,100000000932,TRN000000000932,9579,Td Withdrawer Name 932,2026-07-21,E,J,JOINT_HOLDER,2026-07-21,PAY,100000000932,BRL,RA,RO,100000000932,INT,BRL,A,G,GE,ADVICE_MEDIA_93,EMAIL_932,2026-07-21,CU,D,A,A,REASON_CODE_932,LATE,2026-07-21,TD_DEPOSITER,Td Depositer Name 932,TD_CERT_COLL,Td Cert Collector Name 932,TD_WITHDRAWE,244,TXN0000000000000932,2026-07-21,14939.7000,16359.600,22073.600,919.2000,24987.5000,17596.800,A,466600,2.46000,2026-07-21,927490,140887,DOCUME,D,007,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,TRF,2026-07-21,007,MAI,MAI,MAI,CMA,1.7800,COMME,007,345751,625551,BAE,AUTHORIZE,VAL,M,DESTI,CUST000132,CUST000132,OPERATION_KEY_9,D,D,B,1.90000,3.80000,A,RATE_CODE_,1.33000,M,RETN_,RETN_,14019.500,852635.00000,20494.00000,8221.5000,NAT,2026-07-21
008,100000000933,USD,P,13372.800,OFF,100000000933,TRN000000000933,4096,Td Withdrawer Name 933,2026-07-22,E,J,JOINT_HOLDER,2026-07-22,PAY,100000000933,USD,RA,RO,100000000933,INT,USD,A,G,GE,ADVICE_MEDIA_93,EMAIL_933,2026-07-22,CU,D,A,A,REASON_CODE_933,LATE,2026-07-22,TD_DEPOSITER,Td Depositer Name 933,TD_CERT_COLL,Td Cert Collector Name 933,TD_WITHDRAWE,8928,TXN0000000000000933,2026-07-22,23050.5000,17066.100,6652.700,23406.8000,7312.4000,454.200,A,133049,2.99000,2026-07-22,78996,920029,DOCUME,D,008,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,FEE,2026-07-22,008,MAI,MAI,MAI,CMA,2.7300,COMME,008,585983,478882,BAE,AUTHORIZE,VAL,M,DESTI,CUST000133,CUST000133,OPERATION_KEY_9,D,D,B,3.73000,3.61000,A,RATE_CODE_,3.84000,M,RETN_,RETN_,12687.500,596247.00000,48105.00000,4814.9000,NAT,2026-07-22
009,100000000934,PEN,P,14885.000,OFF,100000000934,TRN000000000934,1158,Td Withdrawer Name 934,2026-07-23,E,J,JOINT_HOLDER,2026-07-23,PAY,100000000934,PEN,RA,RO,100000000934,INT,PEN,A,G,GE,ADVICE_MEDIA_93,EMAIL_934,2026-07-23,CU,D,A,A,REASON_CODE_934,LATE,2026-07-23,TD_DEPOSITER,Td Depositer Name 934,TD_CERT_COLL,Td Cert Collector Name 934,TD_WITHDRAWE,4360,TXN0000000000000934,2026-07-23,17894.1000,16837.000,11341.400,10148.6000,20861.1000,8110.300,A,36373,2.93000,2026-07-23,120043,736355,DOCUME,D,009,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,INT,2026-07-23,009,MAI,MAI,MAI,CMA,4.1900,COMME,009,799446,611954,BAE,AUTHORIZE,VAL,M,DESTI,CUST000134,CUST000134,OPERATION_KEY_9,D,D,B,0.91000,2.27000,A,RATE_CODE_,4.47000,M,RETN_,RETN_,965.800,297429.00000,973418.00000,8822.6000,NAT,2026-07-23
010,100000000935,EUR,P,18198.000,OFF,100000000935,TRN000000000935,7502,Td Withdrawer Name 935,2026-07-24,E,J,JOINT_HOLDER,2026-07-24,PAY,100000000935,EUR,RA,RO,100000000935,INT,EUR,A,G,GE,ADVICE_MEDIA_93,EMAIL_935,2026-07-24,CU,D,A,A,REASON_CODE_935,LATE,2026-07-24,TD_DEPOSITER,Td Depositer Name 935,TD_CERT_COLL,Td Cert Collector Name 935,TD_WITHDRAWE,9693,TXN0000000000000935,2026-07-24,16540.0000,21341.200,1513.800,4676.6000,3946.1000,11825.100,A,949164,4.32000,2026-07-24,801105,435659,DOCUME,D,010,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,REV,2026-07-24,010,MAI,MAI,MAI,CMA,0.8400,COMME,010,651152,779609,BAE,AUTHORIZE,VAL,M,DESTI,CUST000135,CUST000135,OPERATION_KEY_9,D,D,B,2.65000,3.77000,A,RATE_CODE_,1.44000,M,RETN_,RETN_,18858.200,912768.00000,584856.00000,1627.4000,NAT,2026-07-24
011,100000000936,BRL,P,10213.100,OFF,100000000936,TRN000000000936,4811,Td Withdrawer Name 936,2026-07-25,E,J,JOINT_HOLDER,2026-07-25,PAY,100000000936,BRL,RA,RO,100000000936,INT,BRL,A,G,GE,ADVICE_MEDIA_93,EMAIL_936,2026-07-25,CU,D,A,A,REASON_CODE_936,LATE,2026-07-25,TD_DEPOSITER,Td Depositer Name 936,TD_CERT_COLL,Td Cert Collector Name 936,TD_WITHDRAWE,1204,TXN0000000000000936,2026-07-25,958.0000,6362.500,3022.100,13986.9000,10311.7000,19406.000,A,202418,3.64000,2026-07-25,214906,389038,DOCUME,D,011,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,PAY,2026-07-25,011,MAI,MAI,MAI,CMA,3.2100,COMME,011,845235,632529,BAE,AUTHORIZE,VAL,M,DESTI,CUST000136,CUST000136,OPERATION_KEY_9,D,D,B,0.89000,3.97000,A,RATE_CODE_,4.21000,M,RETN_,RETN_,16584.900,97473.00000,137259.00000,382.0000,NAT,2026-07-25
012,100000000937,USD,P,6054.500,OFF,100000000937,TRN000000000937,3935,Td Withdrawer Name 937,2026-07-26,E,J,JOINT_HOLDER,2026-07-26,PAY,100000000937,USD,RA,RO,100000000937,INT,USD,A,G,GE,ADVICE_MEDIA_93,EMAIL_937,2026-07-26,CU,D,A,A,REASON_CODE_937,LATE,2026-07-26,TD_DEPOSITER,Td Depositer Name 937,TD_CERT_COLL,Td Cert Collector Name 937,TD_WITHDRAWE,8886,TXN0000000000000937,2026-07-26,6573.7000,17478.200,24579.100,11315.0000,7420.3000,23507.600,A,852280,4.37000,2026-07-26,328790,978486,DOCUME,D,012,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,ATM,2026-07-26,012,MAI,MAI,MAI,CMA,2.7600,COMME,012,253262,432119,BAE,AUTHORIZE,VAL,M,DESTI,CUST000137,CUST000137,OPERATION_KEY_9,D,D,B,1.47000,2.16000,A,RATE_CODE_,1.86000,M,RETN_,RETN_,3655.800,457849.00000,914317.00000,13995.4000,NAT,2026-07-26
013,100000000938,PEN,P,6424.200,OFF,100000000938,TRN000000000938,5421,Td Withdrawer Name 938,2026-07-27,E,J,JOINT_HOLDER,2026-07-27,PAY,100000000938,PEN,RA,RO,100000000938,INT,PEN,A,G,GE,ADVICE_MEDIA_93,EMAIL_938,2026-07-27,CU,D,A,A,REASON_CODE_938,LATE,2026-07-27,TD_DEPOSITER,Td Depositer Name 938,TD_CERT_COLL,Td Cert Collector Name 938,TD_WITHDRAWE,2880,TXN0000000000000938,2026-07-27,3743.1000,20252.900,24204.500,7449.9000,1081.2000,10808.900,A,567867,2.55000,2026-07-27,731083,287044,DOCUME,D,013,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,DEP,2026-07-27,013,MAI,MAI,MAI,CMA,3.8900,COMME,013,157204,280712,BAE,AUTHORIZE,VAL,M,DESTI,CUST000138,CUST000138,OPERATION_KEY_9,D,D,B,2.83000,2.54000,A,RATE_CODE_,4.03000,M,RETN_,RETN_,3246.500,973550.00000,235234.00000,14257.9000,NAT,2026-07-27
014,100000000939,EUR,P,19803.000,OFF,100000000939,TRN000000000939,4514,Td Withdrawer Name 939,2026-07-28,E,J,JOINT_HOLDER,2026-07-28,PAY,100000000939,EUR,RA,RO,100000000939,INT,EUR,A,G,GE,ADVICE_MEDIA_93,EMAIL_939,2026-07-28,CU,D,A,A,REASON_CODE_939,LATE,2026-07-28,TD_DEPOSITER,Td Depositer Name 939,TD_CERT_COLL,Td Cert Collector Name 939,TD_WITHDRAWE,3210,TXN0000000000000939,2026-07-28,22285.7000,12073.300,5182.400,21244.3000,16686.0000,2010.200,A,835889,3.88000,2026-07-28,624498,805687,DOCUME,D,014,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,WDR,2026-07-28,014,MAI,MAI,MAI,CMA,1.8100,COMME,014,470436,345230,BAE,AUTHORIZE,VAL,M,DESTI,CUST000139,CUST000139,OPERATION_KEY_9,D,D,B,2.18000,1.04000,A,RATE_CODE_,1.68000,M,RETN_,RETN_,12357.100,757441.00000,945110.00000,13721.5000,NAT,2026-07-28
015,100000000940,BRL,P,14552.300,OFF,100000000940,TRN000000000940,6547,Td Withdrawer Name 940,2026-07-29,E,J,JOINT_HOLDER,2026-07-29,PAY,100000000940,BRL,RA,RO,100000000940,INT,BRL,A,G,GE,ADVICE_MEDIA_94,EMAIL_940,2026-07-29,CU,D,A,A,REASON_CODE_940,LATE,2026-07-29,TD_DEPOSITER,Td Depositer Name 940,TD_CERT_COLL,Td Cert Collector Name 940,TD_WITHDRAWE,1079,TXN0000000000000940,2026-07-29,2484.0000,1108.000,10237.300,7213.9000,19152.8000,19811.900,A,575106,3.47000,2026-07-29,516094,286064,DOCUME,D,015,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,TRF,2026-07-29,015,MAI,MAI,MAI,CMA,2.3100,COMME,015,635486,923856,BAE,AUTHORIZE,VAL,M,DESTI,CUST000140,CUST000140,OPERATION_KEY_9,D,D,B,1.79000,2.40000,A,RATE_CODE_,2.61000,M,RETN_,RETN_,24812.800,381504.00000,353117.00000,10966.7000,NAT,2026-07-29
016,100000000941,USD,P,16602.200,OFF,100000000941,TRN000000000941,5895,Td Withdrawer Name 941,2026-07-30,E,J,JOINT_HOLDER,2026-07-30,PAY,100000000941,USD,RA,RO,100000000941,INT,USD,A,G,GE,ADVICE_MEDIA_94,EMAIL_941,2026-07-30,CU,D,A,A,REASON_CODE_941,LATE,2026-07-30,TD_DEPOSITER,Td Depositer Name 941,TD_CERT_COLL,Td Cert Collector Name 941,TD_WITHDRAWE,2704,TXN0000000000000941,2026-07-30,1925.0000,16041.400,18204.300,4713.8000,5518.5000,7856.000,A,257942,1.41000,2026-07-30,468529,700550,DOCUME,D,016,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,FEE,2026-07-30,016,MAI,MAI,MAI,CMA,1.7800,COMME,016,588395,594506,BAE,AUTHORIZE,VAL,M,DESTI,CUST000141,CUST000141,OPERATION_KEY_9,D,D,B,1.71000,3.44000,A,RATE_CODE_,1.08000,M,RETN_,RETN_,14490.300,906120.00000,50549.00000,24095.7000,NAT,2026-07-30
017,100000000942,PEN,P,4973.200,OFF,100000000942,TRN000000000942,653,Td Withdrawer Name 942,2026-07-31,E,J,JOINT_HOLDER,2026-07-31,PAY,100000000942,PEN,RA,RO,100000000942,INT,PEN,A,G,GE,ADVICE_MEDIA_94,EMAIL_942,2026-07-31,CU,D,A,A,REASON_CODE_942,LATE,2026-07-31,TD_DEPOSITER,Td Depositer Name 942,TD_CERT_COLL,Td Cert Collector Name 942,TD_WITHDRAWE,3115,TXN0000000000000942,2026-07-31,15658.1000,9011.700,20951.700,7026.9000,20564.1000,15391.600,A,801669,1.87000,2026-07-31,330428,94300,DOCUME,D,017,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,INT,2026-07-31,017,MAI,MAI,MAI,CMA,1.9900,COMME,017,899370,530298,BAE,AUTHORIZE,VAL,M,DESTI,CUST000142,CUST000142,OPERATION_KEY_9,D,D,B,1.56000,2.38000,A,RATE_CODE_,1.42000,M,RETN_,RETN_,16507.700,116445.00000,875210.00000,19004.7000,NAT,2026-07-31
018,100000000943,EUR,P,2024.800,OFF,100000000943,TRN000000000943,3468,Td Withdrawer Name 943,2026-08-01,E,J,JOINT_HOLDER,2026-08-01,PAY,100000000943,EUR,RA,RO,100000000943,INT,EUR,A,G,GE,ADVICE_MEDIA_94,EMAIL_943,2026-08-01,CU,D,A,A,REASON_CODE_943,LATE,2026-08-01,TD_DEPOSITER,Td Depositer Name 943,TD_CERT_COLL,Td Cert Collector Name 943,TD_WITHDRAWE,3005,TXN0000000000000943,2026-08-01,21536.4000,19651.100,9655.700,21507.8000,21764.2000,10583.800,A,178454,1.92000,2026-08-01,768237,508501,DOCUME,D,018,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,REV,2026-08-01,018,MAI,MAI,MAI,CMA,4.1600,COMME,018,781402,561953,BAE,AUTHORIZE,VAL,M,DESTI,CUST000143,CUST000143,OPERATION_KEY_9,D,D,B,2.96000,1.61000,A,RATE_CODE_,1.18000,M,RETN_,RETN_,7110.200,571993.00000,316599.00000,4222.2000,NAT,2026-08-01
019,100000000944,BRL,P,1220.000,OFF,100000000944,TRN000000000944,469,Td Withdrawer Name 944,2026-08-02,E,J,JOINT_HOLDER,2026-08-02,PAY,100000000944,BRL,RA,RO,100000000944,INT,BRL,A,G,GE,ADVICE_MEDIA_94,EMAIL_944,2026-08-02,CU,D,A,A,REASON_CODE_944,LATE,2026-08-02,TD_DEPOSITER,Td Depositer Name 944,TD_CERT_COLL,Td Cert Collector Name 944,TD_WITHDRAWE,2899,TXN0000000000000944,2026-08-02,10465.3000,24130.300,19716.900,10987.4000,3605.5000,15489.100,A,397207,3.13000,2026-08-02,442419,895114,DOCUME,D,019,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,PAY,2026-08-02,019,MAI,MAI,MAI,CMA,3.5200,COMME,019,733721,562225,BAE,AUTHORIZE,VAL,M,DESTI,CUST000144,CUST000144,OPERATION_KEY_9,D,D,B,1.67000,1.73000,A,RATE_CODE_,1.69000,M,RETN_,RETN_,19367.700,241117.00000,174549.00000,22799.4000,NAT,2026-08-02
020,100000000945,USD,P,1787.800,OFF,100000000945,TRN000000000945,8556,Td Withdrawer Name 945,2026-08-03,E,J,JOINT_HOLDER,2026-08-03,PAY,100000000945,USD,RA,RO,100000000945,INT,USD,A,G,GE,ADVICE_MEDIA_94,EMAIL_945,2026-08-03,CU,D,A,A,REASON_CODE_945,LATE,2026-08-03,TD_DEPOSITER,Td Depositer Name 945,TD_CERT_COLL,Td Cert Collector Name 945,TD_WITHDRAWE,9706,TXN0000000000000945,2026-08-03,20052.3000,3008.100,16567.100,16674.6000,10803.9000,1680.000,A,692179,1.48000,2026-08-03,640075,789970,DOCUME,D,020,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,ATM,2026-08-03,020,MAI,MAI,MAI,CMA,4.3000,COMME,020,100885,507701,BAE,AUTHORIZE,VAL,M,DESTI,CUST000145,CUST000145,OPERATION_KEY_9,D,D,B,2.38000,1.89000,A,RATE_CODE_,3.27000,M,RETN_,RETN_,326.700,991510.00000,905890.00000,22817.2000,NAT,2026-08-03
021,100000000946,PEN,P,16863.800,OFF,100000000946,TRN000000000946,8163,Td Withdrawer Name 946,2026-08-04,E,J,JOINT_HOLDER,2026-08-04,PAY,100000000946,PEN,RA,RO,100000000946,INT,PEN,A,G,GE,ADVICE_MEDIA_94,EMAIL_946,2026-08-04,CU,D,A,A,REASON_CODE_946,LATE,2026-08-04,TD_DEPOSITER,Td Depositer Name 946,TD_CERT_COLL,Td Cert Collector Name 946,TD_WITHDRAWE,3732,TXN0000000000000946,2026-08-04,15432.2000,18841.500,20441.100,5506.3000,18199.3000,15602.300,A,158401,1.65000,2026-08-04,606035,80695,DOCUME,D,021,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,DEP,2026-08-04,021,MAI,MAI,MAI,CMA,2.5400,COMME,021,508860,942741,BAE,AUTHORIZE,VAL,M,DESTI,CUST000146,CUST000146,OPERATION_KEY_9,D,D,B,2.73000,1.52000,A,RATE_CODE_,2.21000,M,RETN_,RETN_,22747.800,679270.00000,616075.00000,11801.4000,NAT,2026-08-04
022,100000000947,EUR,P,15221.200,OFF,100000000947,TRN000000000947,9723,Td Withdrawer Name 947,2026-08-05,E,J,JOINT_HOLDER,2026-08-05,PAY,100000000947,EUR,RA,RO,100000000947,INT,EUR,A,G,GE,ADVICE_MEDIA_94,EMAIL_947,2026-08-05,CU,D,A,A,REASON_CODE_947,LATE,2026-08-05,TD_DEPOSITER,Td Depositer Name 947,TD_CERT_COLL,Td Cert Collector Name 947,TD_WITHDRAWE,9549,TXN0000000000000947,2026-08-05,4466.6000,11391.300,4032.100,15549.2000,22510.8000,19246.000,A,463611,4.35000,2026-08-05,51616,687881,DOCUME,D,022,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,WDR,2026-08-05,022,MAI,MAI,MAI,CMA,3.5100,COMME,022,408783,197184,BAE,AUTHORIZE,VAL,M,DESTI,CUST000147,CUST000147,OPERATION_KEY_9,D,D,B,3.71000,1.45000,A,RATE_CODE_,2.90000,M,RETN_,RETN_,11647.400,349909.00000,410851.00000,9877.7000,NAT,2026-08-05
023,100000000948,BRL,P,3357.900,OFF,100000000948,TRN000000000948,3429,Td Withdrawer Name 948,2026-08-06,E,J,JOINT_HOLDER,2026-08-06,PAY,100000000948,BRL,RA,RO,100000000948,INT,BRL,A,G,GE,ADVICE_MEDIA_94,EMAIL_948,2026-08-06,CU,D,A,A,REASON_CODE_948,LATE,2026-08-06,TD_DEPOSITER,Td Depositer Name 948,TD_CERT_COLL,Td Cert Collector Name 948,TD_WITHDRAWE,8899,TXN0000000000000948,2026-08-06,547.8000,3708.700,1396.600,12180.7000,21743.9000,551.100,A,64052,1.39000,2026-08-06,407863,42601,DOCUME,D,023,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,TRF,2026-08-06,023,MAI,MAI,MAI,CMA,4.2700,COMME,023,90926,416131,BAE,AUTHORIZE,VAL,M,DESTI,CUST000148,CUST000148,OPERATION_KEY_9,D,D,B,1.95000,2.58000,A,RATE_CODE_,2.68000,M,RETN_,RETN_,18187.800,70759.00000,357288.00000,9722.2000,NAT,2026-08-06
024,100000000949,USD,P,19800.800,OFF,100000000949,TRN000000000949,3230,Td Withdrawer Name 949,2026-08-07,E,J,JOINT_HOLDER,2026-08-07,PAY,100000000949,USD,RA,RO,100000000949,INT,USD,A,G,GE,ADVICE_MEDIA_94,EMAIL_949,2026-08-07,CU,D,A,A,REASON_CODE_949,LATE,2026-08-07,TD_DEPOSITER,Td Depositer Name 949,TD_CERT_COLL,Td Cert Collector Name 949,TD_WITHDRAWE,1659,TXN0000000000000949,2026-08-07,10057.9000,22693.000,16572.900,4140.8000,19931.1000,14076.900,A,990568,2.14000,2026-08-07,35330,853555,DOCUME,D,024,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,FEE,2026-08-07,024,MAI,MAI,MAI,CMA,1.4800,COMME,024,630105,132352,BAE,AUTHORIZE,VAL,M,DESTI,CUST000149,CUST000149,OPERATION_KEY_9,D,D,B,1.78000,2.74000,A,RATE_CODE_,3.10000,M,RETN_,RETN_,11659.800,13968.00000,268103.00000,394.5000,NAT,2026-08-07
025,100000000950,PEN,P,24030.000,OFF,100000000950,TRN000000000950,6240,Td Withdrawer Name 950,2026-08-08,E,J,JOINT_HOLDER,2026-08-08,PAY,100000000950,PEN,RA,RO,100000000950,INT,PEN,A,G,GE,ADVICE_MEDIA_95,EMAIL_950,2026-08-08,CU,D,A,A,REASON_CODE_950,LATE,2026-08-08,TD_DEPOSITER,Td Depositer Name 950,TD_CERT_COLL,Td Cert Collector Name 950,TD_WITHDRAWE,6354,TXN0000000000000950,2026-08-08,23226.8000,15306.200,20501.400,18111.1000,7157.3000,12325.900,A,356905,2.00000,2026-08-08,126675,140431,DOCUME,D,025,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,INT,2026-08-08,025,MAI,MAI,MAI,CMA,1.3800,COMME,025,208730,722238,BAE,AUTHORIZE,VAL,M,DESTI,CUST000150,CUST000150,OPERATION_KEY_9,D,D,B,0.80000,4.30000,A,RATE_CODE_,3.98000,M,RETN_,RETN_,2432.800,62812.00000,390119.00000,17108.8000,NAT,2026-08-08
