DIRECTION,PRODUCT_CODE,TXN_BRANCH,END_POINT,REFERENCE_NO,REM_CUST,BEN_CUST,REM_ACCOUNT,BEN_ACCOUNT,REM_DETAILS1,REM_DETAILS2,REM_DETAILS3,BENE_DETAILS1,BENE_DETAILS2,BENE_DETAILS3,ACC_BRANCH,ACC_CCY,ACC_CCY_AMT,INSTRUMENT_CCY,INSTRUMENT_AMT,EXCH_RATE,INSTRUMENT_NO_1,INSTRUMENT_NO_2,STATUS,TXN_DATE,INSTRUMENT_DATE,VAL_DATE_BNK,VAL_DATE_CUST,BANK_CODE,BRANCH_CODE,SECTOR_CODE,ROUTING_NO,LATE_CLG_FLG,ERR_CODE,REJECT_REASON,RECORD_STAT,AUTH_STAT,MAKER_ID,MAKER_DT_STAMP,CHECKER_ID,CHECKER_DT_STAMP,XREF,SCODE,SERIAL_NO,ENTRY_NO,MODULE_REFERENCE_NO,EVENT_SEQ_NO,MODULE_CODE,BENE_CCY,MOD_NO,DIN,DIN_DATE,REMARKS,ONCE_AUTH,CONSIDER_FOR_REG_CC,SPL_CHQ_FLG,DEPOSIT_PLACE,LOCAL_CLEARING,DOCUMENT_TYPE,ADDL_RETENTION_DAYS,BULK,OPERATION_CODE,LOT_CORELATIVE_NO,ORG_ACCOUNT,EXT_ACCOUNT,ADJ_AMT,HOUSE_LOCATION,DOC_TRACK_NUM,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,DATA_8,DATA_9,CBII_INFO,BATCH_REF_NO,TRN_CODE_TRANS,TXN_ID,SAV_CODE,SAV_VAL_STAT
D,SAV1,007,END_POINT,TRN000000000907,REM_CUST_907,BEN_CUST_907,100000000907,100000000907,REM_DETAILS1_907,REM_DETAILS2_907,REM_DETAILS3_907,BENE_DETAILS1_907,BENE_DETAILS2_907,BENE_DETAILS3_907,007,EUR,12790.400,EUR,16143.400,2.270000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-06-26,2026-06-26,2026-06-26,2026-06-26,BANK_CODE,007,SECTOR_CO,ROUTING_NO_907,L,ERR_CODE_907,REJECT_REASON_907,O,A,MAKER_ID_907,2026-06-26,CHECKER_ID_9,2026-06-26,XREF_907,SCODE_907,SERIAL_NO_907,917948,TRN000000000907,822373,MO,EUR,4559,DIN_907,2026-06-26,REMARKS_907,Y,C,S,DEPOSIT_PLACE_907,L,DOCUMENT_TYPE_907,30,B,OPERATI,LOT_CORELATIVE_N,100000000907,100000000907,12308.500,HOUS,DOC_TRACK_NUM_9,DATA_1_907,DATA_2_907,DATA_3_907,DATA_4_907,DATA_5_907,DATA_6_907,DATA_7_907,DATA_8_907,DATA_9_907,C,BATCH_REF_NO_907,WDR,TXN0000000000000907,SAV_,S
D,CURR,008,END_POINT,TRN000000000908,REM_CUST_908,BEN_CUST_908,100000000908,100000000908,REM_DETAILS1_908,REM_DETAILS2_908,REM_DETAILS3_908,BENE_DETAILS1_908,BENE_DETAILS2_908,BENE_DETAILS3_908,008,BRL,21401.900,BRL,13782.700,3.550000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-06-27,2026-06-27,2026-06-27,2026-06-27,BANK_CODE,008,SECTOR_CO,ROUTING_NO_908,L,ERR_CODE_908,REJECT_REASON_908,O,A,MAKER_ID_908,2026-06-27,CHECKER_ID_9,2026-06-27,XREF_908,SCODE_908,SERIAL_NO_908,807092,TRN000000000908,938248,MO,BRL,829,DIN_908,2026-06-27,REMARKS_908,Y,C,S,DEPOSIT_PLACE_908,L,DOCUMENT_TYPE_908,20,B,OPERATI,LOT_CORELATIVE_N,100000000908,100000000908,23277.000,HOUS,DOC_TRACK_NUM_9,DATA_1_908,DATA_2_908,DATA_3_908,DATA_4_908,DATA_5_908,DATA_6_908,DATA_7_908,DATA_8_908,DATA_9_908,C,BATCH_REF_NO_908,TRF,TXN0000000000000908,SAV_,S
D,LOAN,009,END_POINT,TRN000000000909,REM_CUST_909,BEN_CUST_909,100000000909,100000000909,REM_DETAILS1_909,REM_DETAILS2_909,REM_DETAILS3_909,BENE_DETAILS1_909,BENE_DETAILS2_909,BENE_DETAILS3_909,009,USD,14887.000,USD,4287.200,2.410000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-06-28,2026-06-28,2026-06-28,2026-06-28,BANK_CODE,009,SECTOR_CO,ROUTING_NO_909,L,ERR_CODE_909,REJECT_REASON_909,O,A,MAKER_ID_909,2026-06-28,CHECKER_ID_9,2026-06-28,XREF_909,SCODE_909,SERIAL_NO_909,171237,TRN000000000909,165630,MO,USD,9256,DIN_909,2026-06-28,REMARKS_909,Y,C,S,DEPOSIT_PLACE_909,L,DOCUMENT_TYPE_909,28,B,OPERATI,LOT_CORELATIVE_N,100000000909,100000000909,19235.500,HOUS,DOC_TRACK_NUM_9,DATA_1_909,DATA_2_909,DATA_3_909,DATA_4_909,DATA_5_909,DATA_6_909,DATA_7_909,DATA_8_909,DATA_9_909,C,BATCH_REF_NO_909,FEE,TXN0000000000000909,SAV_,S
D,TD01,010,END_POINT,TRN000000000910,REM_CUST_910,BEN_CUST_910,100000000910,100000000910,REM_DETAILS1_910,REM_DETAILS2_910,REM_DETAILS3_910,BENE_DETAILS1_910,BENE_DETAILS2_910,BENE_DETAILS3_910,010,PEN,7597.700,PEN,7550.200,2.630000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-06-29,2026-06-29,2026-06-29,2026-06-29,BANK_CODE,010,SECTOR_CO,ROUTING_NO_910,L,ERR_CODE_910,REJECT_REASON_910,O,A,MAKER_ID_910,2026-06-29,CHECKER_ID_9,2026-06-29,XREF_910,SCODE_910,SERIAL_NO_910,916964,TRN000000000910,464182,MO,PEN,420,DIN_910,2026-06-29,REMARKS_910,Y,C,S,DEPOSIT_PLACE_910,L,DOCUMENT_TYPE_910,32,B,OPERATI,LOT_CORELATIVE_N,100000000910,100000000910,13293.300,HOUS,DOC_TRACK_NUM_9,DATA_1_910,DATA_2_910,DATA_3_910,DATA_4_910,DATA_5_910,DATA_6_910,DATA_7_910,DATA_8_910,DATA_9_910,C,BATCH_REF_NO_910,INT,TXN0000000000000910,SAV_,S
D,CARD,011,END_POINT,TRN000000000911,REM_CUST_911,BEN_CUST_911,100000000911,100000000911,REM_DETAILS1_911,REM_DETAILS2_911,REM_DETAILS3_911,BENE_DETAILS1_911,BENE_DETAILS2_911,BENE_DETAILS3_911,011,EUR,21539.300,EUR,17535.200,3.090000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-06-30,2026-06-30,2026-06-30,2026-06-30,BANK_CODE,011,SECTOR_CO,ROUTING_NO_911,L,ERR_CODE_911,REJECT_REASON_911,O,A,MAKER_ID_911,2026-06-30,CHECKER_ID_9,2026-06-30,XREF_911,SCODE_911,SERIAL_NO_911,82550,TRN000000000911,619640,MO,EUR,5801,DIN_911,2026-06-30,REMARKS_911,Y,C,S,DEPOSIT_PLACE_911,L,DOCUMENT_TYPE_911,11,B,OPERATI,LOT_CORELATIVE_N,100000000911,100000000911,23868.300,HOUS,DOC_TRACK_NUM_9,DATA_1_911,DATA_2_911,DATA_3_911,DATA_4_911,DATA_5_911,DATA_6_911,DATA_7_911,DATA_8_911,DATA_9_911,C,BATCH_REF_NO_911,REV,TXN0000000000000911,SAV_,S
D,CLRG,012,END_POINT,TRN000000000912,REM_CUST_912,BEN_CUST_912,100000000912,100000000912,REM_DETAILS1_912,REM_DETAILS2_912,REM_DETAILS3_912,BENE_DETAILS1_912,BENE_DETAILS2_912,BENE_DETAILS3_912,012,BRL,3588.300,BRL,22659.800,0.950000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-07-01,2026-07-01,2026-07-01,2026-07-01,BANK_CODE,012,SECTOR_CO,ROUTING_NO_912,L,ERR_CODE_912,REJECT_REASON_912,O,A,MAKER_ID_912,2026-07-01,CHECKER_ID_9,2026-07-01,XREF_912,SCODE_912,SERIAL_NO_912,443923,TRN000000000912,967517,MO,BRL,4627,DIN_912,2026-07-01,REMARKS_912,Y,C,S,DEPOSIT_PLACE_912,L,DOCUMENT_TYPE_912,32,B,OPERATI,LOT_CORELATIVE_N,100000000912,100000000912,2958.200,HOUS,DOC_TRACK_NUM_9,DATA_1_912,DATA_2_912,DATA_3_912,DATA_4_912,DATA_5_912,DATA_6_912,DATA_7_912,DATA_8_912,DATA_9_912,C,BATCH_REF_NO_912,PAY,TXN0000000000000912,SAV_,S
D,SAV1,013,END_POINT,TRN000000000913,REM_CUST_913,BEN_CUST_913,100000000913,100000000913,REM_DETAILS1_913,REM_DETAILS2_913,REM_DETAILS3_913,BENE_DETAILS1_913,BENE_DETAILS2_913,BENE_DETAILS3_913,013,USD,20983.500,USD,9638.800,4.190000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-07-02,2026-07-02,2026-07-02,2026-07-02,BANK_CODE,013,SECTOR_CO,ROUTING_NO_913,L,ERR_CODE_913,REJECT_REASON_913,O,A,MAKER_ID_913,2026-07-02,CHECKER_ID_9,2026-07-02,XREF_913,SCODE_913,SERIAL_NO_913,137659,TRN000000000913,808209,MO,USD,5590,DIN_913,2026-07-02,REMARKS_913,Y,C,S,DEPOSIT_PLACE_913,L,DOCUMENT_TYPE_913,17,B,OPERATI,LOT_CORELATIVE_N,100000000913,100000000913,7267.400,HOUS,DOC_TRACK_NUM_9,DATA_1_913,DATA_2_913,DATA_3_913,DATA_4_913,DATA_5_913,DATA_6_913,DATA_7_913,DATA_8_913,DATA_9_913,C,BATCH_REF_NO_913,ATM,TXN0000000000000913,SAV_,S
D,CURR,014,END_POINT,TRN000000000914,REM_CUST_914,BEN_CUST_914,100000000914,100000000914,REM_DETAILS1_914,REM_DETAILS2_914,REM_DETAILS3_914,BENE_DETAILS1_914,BENE_DETAILS2_914,BENE_DETAILS3_914,014,PEN,8135.100,PEN,426.100,3.220000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-07-03,2026-07-03,2026-07-03,2026-07-03,BANK_CODE,014,SECTOR_CO,ROUTING_NO_914,L,ERR_CODE_914,REJECT_REASON_914,O,A,MAKER_ID_914,2026-07-03,CHECKER_ID_9,2026-07-03,XREF_914,SCODE_914,SERIAL_NO_914,536782,TRN000000000914,380881,MO,PEN,3243,DIN_914,2026-07-03,REMARKS_914,Y,C,S,DEPOSIT_PLACE_914,L,DOCUMENT_TYPE_914,35,B,OPERATI,LOT_CORELATIVE_N,100000000914,100000000914,4303.500,HOUS,DOC_TRACK_NUM_9,DATA_1_914,DATA_2_914,DATA_3_914,DATA_4_914,DATA_5_914,DATA_6_914,DATA_7_914,DATA_8_914,DATA_9_914,C,BATCH_REF_NO_914,DEP,TXN0000000000000914,SAV_,S
D,LOAN,015,END_POINT,TRN000000000915,REM_CUST_915,BEN_CUST_915,100000000915,100000000915,REM_DETAILS1_915,REM_DETAILS2_915,REM_DETAILS3_915,BENE_DETAILS1_915,BENE_DETAILS2_915,BENE_DETAILS3_915,015,EUR,10230.400,EUR,16889.100,1.250000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-07-04,2026-07-04,2026-07-04,2026-07-04,BANK_CODE,015,SECTOR_CO,ROUTING_NO_915,L,ERR_CODE_915,REJECT_REASON_915,O,A,MAKER_ID_915,2026-07-04,CHECKER_ID_9,2026-07-04,XREF_915,SCODE_915,SERIAL_NO_915,680362,TRN000000000915,306106,MO,EUR,4199,DIN_915,2026-07-04,REMARKS_915,Y,C,S,DEPOSIT_PLACE_915,L,DOCUMENT_TYPE_915,6,B,OPERATI,LOT_CORELATIVE_N,100000000915,100000000915,986.600,HOUS,DOC_TRACK_NUM_9,DATA_1_915,DATA_2_915,DATA_3_915,DATA_4_915,DATA_5_915,DATA_6_915,DATA_7_915,DATA_8_915,DATA_9_915,C,BATCH_REF_NO_915,WDR,TXN0000000000000915,SAV_,S
D,TD01,016,END_POINT,TRN000000000916,REM_CUST_916,BEN_CUST_916,100000000916,100000000916,REM_DETAILS1_916,REM_DETAILS2_916,REM_DETAILS3_916,BENE_DETAILS1_916,BENE_DETAILS2_916,BENE_DETAILS3_916,016,BRL,15393.000,BRL,8724.000,4.360000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-07-05,2026-07-05,2026-07-05,2026-07-05,BANK_CODE,016,SECTOR_CO,ROUTING_NO_916,L,ERR_CODE_916,REJECT_REASON_916,O,A,MAKER_ID_916,2026-07-05,CHECKER_ID_9,2026-07-05,XREF_916,SCODE_916,SERIAL_NO_916,406225,TRN000000000916,208629,MO,BRL,971,DIN_916,2026-07-05,REMARKS_916,Y,C,S,DEPOSIT_PLACE_916,L,DOCUMENT_TYPE_916,17,B,OPERATI,LOT_CORELATIVE_N,100000000916,100000000916,6344.800,HOUS,DOC_TRACK_NUM_9,DATA_1_916,DATA_2_916,DATA_3_916,DATA_4_916,DATA_5_916,DATA_6_916,DATA_7_916,DATA_8_916,DATA_9_916,C,BATCH_REF_NO_916,TRF,TXN0000000000000916,SAV_,S
D,CARD,017,END_POINT,TRN000000000917,REM_CUST_917,BEN_CUST_917,100000000917,100000000917,REM_DETAILS1_917,REM_DETAILS2_917,REM_DETAILS3_917,BENE_DETAILS1_917,BENE_DETAILS2_917,BENE_DETAILS3_917,017,USD,20617.700,USD,8625.100,3.510000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-07-06,2026-07-06,2026-07-06,2026-07-06,BANK_CODE,017,SECTOR_CO,ROUTING_NO_917,L,ERR_CODE_917,REJECT_REASON_917,O,A,MAKER_ID_917,2026-07-06,CHECKER_ID_9,2026-07-06,XREF_917,SCODE_917,SERIAL_NO_917,531296,TRN000000000917,223731,MO,USD,5577,DIN_917,2026-07-06,REMARKS_917,Y,C,S,DEPOSIT_PLACE_917,L,DOCUMENT_TYPE_917,28,B,OPERATI,LOT_CORELATIVE_N,100000000917,100000000917,6901.600,HOUS,DOC_TRACK_NUM_9,DATA_1_917,DATA_2_917,DATA_3_917,DATA_4_917,DATA_5_917,DATA_6_917,DATA_7_917,DATA_8_917,DATA_9_917,C,BATCH_REF_NO_917,FEE,TXN0000000000000917,SAV_,S
D,CLRG,018,END_POINT,TRN000000000918,REM_CUST_918,BEN_CUST_918,100000000918,100000000918,REM_DETAILS1_918,REM_DETAILS2_918,REM_DETAILS3_918,BENE_DETAILS1_918,BENE_DETAILS2_918,BENE_DETAILS3_918,018,PEN,24998.100,PEN,23709.300,2.070000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-07-07,2026-07-07,2026-07-07,2026-07-07,BANK_CODE,018,SECTOR_CO,ROUTING_NO_918,L,ERR_CODE_918,REJECT_REASON_918,O,A,MAKER_ID_918,2026-07-07,CHECKER_ID_9,2026-07-07,XREF_918,SCODE_918,SERIAL_NO_918,287446,TRN000000000918,244249,MO,PEN,7415,DIN_918,2026-07-07,REMARKS_918,Y,C,S,DEPOSIT_PLACE_918,L,DOCUMENT_TYPE_918,8,B,OPERATI,LOT_CORELATIVE_N,100000000918,100000000918,4382.900,HOUS,DOC_TRACK_NUM_9,DATA_1_918,DATA_2_918,DATA_3_918,DATA_4_918,DATA_5_918,DATA_6_918,DATA_7_918,DATA_8_918,DATA_9_918,C,BATCH_REF_NO_918,INT,TXN0000000000000918,SAV_,S
D,SAV1,019,END_POINT,TRN000000000919,REM_CUST_919,BEN_CUST_919,100000000919,100000000919,REM_DETAILS1_919,REM_DETAILS2_919,REM_DETAILS3_919,BENE_DETAILS1_919,BENE_DETAILS2_919,BENE_DETAILS3_919,019,EUR,8963.600,EUR,14795.500,0.950000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-07-08,2026-07-08,2026-07-08,2026-07-08,BANK_CODE,019,SECTOR_CO,ROUTING_NO_919,L,ERR_CODE_919,REJECT_REASON_919,O,A,MAKER_ID_919,2026-07-08,CHECKER_ID_9,2026-07-08,XREF_919,SCODE_919,SERIAL_NO_919,49370,TRN000000000919,483707,MO,EUR,8037,DIN_919,2026-07-08,REMARKS_919,Y,C,S,DEPOSIT_PLACE_919,L,DOCUMENT_TYPE_919,7,B,OPERATI,LOT_CORELATIVE_N,100000000919,100000000919,23983.100,HOUS,DOC_TRACK_NUM_9,DATA_1_919,DATA_2_919,DATA_3_919,DATA_4_919,DATA_5_919,DATA_6_919,DATA_7_919,DATA_8_919,DATA_9_919,C,BATCH_REF_NO_919,REV,TXN0000000000000919,SAV_,S
D,CURR,020,END_POINT,TRN000000000920,REM_CUST_920,BEN_CUST_920,100000000920,100000000920,REM_DETAILS1_920,REM_DETAILS2_920,REM_DETAILS3_920,BENE_DETAILS1_920,BENE_DETAILS2_920,BENE_DETAILS3_920,020,BRL,14616.200,BRL,2322.600,4.310000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-07-09,2026-07-09,2026-07-09,2026-07-09,BANK_CODE,020,SECTOR_CO,ROUTING_NO_920,L,ERR_CODE_920,REJECT_REASON_920,O,A,MAKER_ID_920,2026-07-09,CHECKER_ID_9,2026-07-09,XREF_920,SCODE_920,SERIAL_NO_920,58057,TRN000000000920,679099,MO,BRL,6110,DIN_920,2026-07-09,REMARKS_920,Y,C,S,DEPOSIT_PLACE_920,L,DOCUMENT_TYPE_920,16,B,OPERATI,LOT_CORELATIVE_N,100000000920,100000000920,10466.800,HOUS,DOC_TRACK_NUM_9,DATA_1_920,DATA_2_920,DATA_3_920,DATA_4_920,DATA_5_920,DATA_6_920,DATA_7_920,DATA_8_920,DATA_9_920,C,BATCH_REF_NO_920,PAY,TXN0000000000000920,SAV_,S
D,LOAN,021,END_POINT,TRN000000000921,REM_CUST_921,BEN_CUST_921,100000000921,100000000921,REM_DETAILS1_921,REM_DETAILS2_921,REM_DETAILS3_921,BENE_DETAILS1_921,BENE_DETAILS2_921,BENE_DETAILS3_921,021,USD,16231.300,USD,20974.000,2.870000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-07-10,2026-07-10,2026-07-10,2026-07-10,BANK_CODE,021,SECTOR_CO,ROUTING_NO_921,L,ERR_CODE_921,REJECT_REASON_921,O,U,MAKER_ID_921,2026-07-10,CHECKER_ID_9,2026-07-10,XREF_921,SCODE_921,SERIAL_NO_921,959998,TRN000000000921,266349,MO,USD,8718,DIN_921,2026-07-10,REMARKS_921,Y,C,S,DEPOSIT_PLACE_921,L,DOCUMENT_TYPE_921,20,B,OPERATI,LOT_CORELATIVE_N,100000000921,100000000921,20579.200,HOUS,DOC_TRACK_NUM_9,DATA_1_921,DATA_2_921,DATA_3_921,DATA_4_921,DATA_5_921,DATA_6_921,DATA_7_921,DATA_8_921,DATA_9_921,C,BATCH_REF_NO_921,ATM,TXN0000000000000921,SAV_,S
D,TD01,022,END_POINT,TRN000000000922,REM_CUST_922,BEN_CUST_922,100000000922,100000000922,REM_DETAILS1_922,REM_DETAILS2_922,REM_DETAILS3_922,BENE_DETAILS1_922,BENE_DETAILS2_922,BENE_DETAILS3_922,022,PEN,1237.600,PEN,1166.500,1.950000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-07-11,2026-07-11,2026-07-11,2026-07-11,BANK_CODE,022,SECTOR_CO,ROUTING_NO_922,L,ERR_CODE_922,REJECT_REASON_922,O,A,MAKER_ID_922,2026-07-11,CHECKER_ID_9,2026-07-11,XREF_922,SCODE_922,SERIAL_NO_922,960295,TRN000000000922,406411,MO,PEN,9560,DIN_922,2026-07-11,REMARKS_922,Y,C,S,DEPOSIT_PLACE_922,L,DOCUMENT_TYPE_922,10,B,OPERATI,LOT_CORELATIVE_N,100000000922,100000000922,21260.700,HOUS,DOC_TRACK_NUM_9,DATA_1_922,DATA_2_922,DATA_3_922,DATA_4_922,DATA_5_922,DATA_6_922,DATA_7_922,DATA_8_922,DATA_9_922,C,BATCH_REF_NO_922,DEP,TXN0000000000000922,SAV_,S
D,CARD,023,END_POINT,TRN000000000923,REM_CUST_923,BEN_CUST_923,100000000923,100000000923,REM_DETAILS1_923,REM_DETAILS2_923,REM_DETAILS3_923,BENE_DETAILS1_923,BENE_DETAILS2_923,BENE_DETAILS3_923,023,EUR,451.300,EUR,18827.200,3.930000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-07-12,2026-07-12,2026-07-12,2026-07-12,BANK_CODE,023,SECTOR_CO,ROUTING_NO_923,L,ERR_CODE_923,REJECT_REASON_923,O,A,MAKER_ID_923,2026-07-12,CHECKER_ID_9,2026-07-12,XREF_923,SCODE_923,SERIAL_NO_923,498808,TRN000000000923,764781,MO,EUR,7872,DIN_923,2026-07-12,REMARKS_923,Y,C,S,DEPOSIT_PLACE_923,L,DOCUMENT_TYPE_923,33,B,OPERATI,LOT_CORELATIVE_N,100000000923,100000000923,14640.300,HOUS,DOC_TRACK_NUM_9,DATA_1_923,DATA_2_923,DATA_3_923,DATA_4_923,DATA_5_923,DATA_6_923,DATA_7_923,DATA_8_923,DATA_9_923,C,BATCH_REF_NO_923,WDR,TXN0000000000000923,SAV_,S
D,CLRG,024,END_POINT,TRN000000000924,REM_CUST_924,BEN_CUST_924,100000000924,100000000924,REM_DETAILS1_924,REM_DETAILS2_924,REM_DETAILS3_924,BENE_DETAILS1_924,BENE_DETAILS2_924,BENE_DETAILS3_924,024,BRL,23472.600,BRL,7336.700,4.140000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-07-13,2026-07-13,2026-07-13,2026-07-13,BANK_CODE,024,SECTOR_CO,ROUTING_NO_924,L,ERR_CODE_924,REJECT_REASON_924,O,A,MAKER_ID_924,2026-07-13,CHECKER_ID_9,2026-07-13,XREF_924,SCODE_924,SERIAL_NO_924,87847,TRN000000000924,120323,MO,BRL,4024,DIN_924,2026-07-13,REMARKS_924,Y,C,S,DEPOSIT_PLACE_924,L,DOCUMENT_TYPE_924,22,B,OPERATI,LOT_CORELATIVE_N,100000000924,100000000924,9495.400,HOUS,DOC_TRACK_NUM_9,DATA_1_924,DATA_2_924,DATA_3_924,DATA_4_924,DATA_5_924,DATA_6_924,DATA_7_924,DATA_8_924,DATA_9_924,C,BATCH_REF_NO_924,TRF,TXN0000000000000924,SAV_,S
D,SAV1,025,END_POINT,TRN000000000925,REM_CUST_925,BEN_CUST_925,100000000925,100000000925,REM_DETAILS1_925,REM_DETAILS2_925,REM_DETAILS3_925,BENE_DETAILS1_925,BENE_DETAILS2_925,BENE_DETAILS3_925,025,USD,19112.700,USD,18252.300,0.910000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-07-14,2026-07-14,2026-07-14,2026-07-14,BANK_CODE,025,SECTOR_CO,ROUTING_NO_925,L,ERR_CODE_925,REJECT_REASON_925,O,A,MAKER_ID_925,2026-07-14,CHECKER_ID_9,2026-07-14,XREF_925,SCODE_925,SERIAL_NO_925,536840,TRN000000000925,161410,MO,USD,9319,DIN_925,2026-07-14,REMARKS_925,Y,C,S,DEPOSIT_PLACE_925,L,DOCUMENT_TYPE_925,18,B,OPERATI,LOT_CORELATIVE_N,100000000925,100000000925,19805.700,HOUS,DOC_TRACK_NUM_9,DATA_1_925,DATA_2_925,DATA_3_925,DATA_4_925,DATA_5_925,DATA_6_925,DATA_7_925,DATA_8_925,DATA_9_925,C,BATCH_REF_NO_925,FEE,TXN0000000000000925,SAV_,S
D,CURR,001,END_POINT,TRN000000000926,REM_CUST_926,BEN_CUST_926,100000000926,100000000926,REM_DETAILS1_926,REM_DETAILS2_926,REM_DETAILS3_926,BENE_DETAILS1_926,BENE_DETAILS2_926,BENE_DETAILS3_926,001,PEN,69446.400,PEN,100550.400,4.050000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-07-15,2026-07-15,2026-07-15,2026-07-15,BANK_CODE,001,SECTOR_CO,ROUTING_NO_926,L,ERR_CODE_926,REJECT_REASON_926,O,A,MAKER_ID_926,2026-07-15,CHECKER_ID_9,2026-07-15,XREF_926,SCODE_926,SERIAL_NO_926,84305,TRN000000000926,270064,MO,PEN,5056,DIN_926,2026-07-15,REMARKS_926,Y,C,S,DEPOSIT_PLACE_926,L,DOCUMENT_TYPE_926,33,B,OPERATI,LOT_CORELATIVE_N,100000000926,100000000926,194651.200,HOUS,DOC_TRACK_NUM_9,DATA_1_926,DATA_2_926,DATA_3_926,DATA_4_926,DATA_5_926,DATA_6_926,DATA_7_926,DATA_8_926,DATA_9_926,C,BATCH_REF_NO_926,INT,TXN0000000000000926,SAV_,S
D,LOAN,002,END_POINT,TRN000000000927,REM_CUST_927,BEN_CUST_927,100000000927,100000000927,REM_DETAILS1_927,REM_DETAILS2_927,REM_DETAILS3_927,BENE_DETAILS1_927,BENE_DETAILS2_927,BENE_DETAILS3_927,002,EUR,8597.700,EUR,18465.100,3.590000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-07-16,2026-07-16,2026-07-16,2026-07-16,BANK_CODE,002,SECTOR_CO,ROUTING_NO_927,L,ERR_CODE_927,REJECT_REASON_927,O,A,MAKER_ID_927,2026-07-16,CHECKER_ID_9,2026-07-16,XREF_927,SCODE_927,SERIAL_NO_927,188885,TRN000000000927,783473,MO,EUR,9270,DIN_927,2026-07-16,REMARKS_927,Y,C,S,DEPOSIT_PLACE_927,L,DOCUMENT_TYPE_927,0,B,OPERATI,LOT_CORELATIVE_N,100000000927,100000000927,7660.300,HOUS,DOC_TRACK_NUM_9,DATA_1_927,DATA_2_927,DATA_3_927,DATA_4_927,DATA_5_927,DATA_6_927,DATA_7_927,DATA_8_927,DATA_9_927,C,BATCH_REF_NO_927,REV,TXN0000000000000927,SAV_,S
D,TD01,003,END_POINT,TRN000000000928,REM_CUST_928,BEN_CUST_928,100000000928,100000000928,REM_DETAILS1_928,REM_DETAILS2_928,REM_DETAILS3_928,BENE_DETAILS1_928,BENE_DETAILS2_928,BENE_DETAILS3_928,003,BRL,7025.900,BRL,11827.800,3.310000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-07-17,2026-07-17,2026-07-17,2026-07-17,BANK_CODE,003,SECTOR_CO,ROUTING_NO_928,L,ERR_CODE_928,REJECT_REASON_928,O,A,MAKER_ID_928,2026-07-17,CHECKER_ID_9,2026-07-17,XREF_928,SCODE_928,SERIAL_NO_928,478734,TRN000000000928,931529,MO,BRL,815,DIN_928,2026-07-17,REMARKS_928,Y,C,S,DEPOSIT_PLACE_928,L,DOCUMENT_TYPE_928,35,B,OPERATI,LOT_CORELATIVE_N,100000000928,100000000928,21899.700,HOUS,DOC_TRACK_NUM_9,DATA_1_928,DATA_2_928,DATA_3_928,DATA_4_928,DATA_5_928,DATA_6_928,DATA_7_928,DATA_8_928,DATA_9_928,C,BATCH_REF_NO_928,PAY,TXN0000000000000928,SAV_,S
