TXN_ID,TXN_MODE,MSG_SEQ_NO,TRANS_DATE,PROCESSED_DATE,SOUCE_CODE,MSG_TYPE_CODE,SCR_FI_NO,SCR_TERM_NO,SCR_SEQ_NO,TRANS_CODE,TRANS_SIGN,SCR_TERM_TYPE,SCR_BUSN_DATE,SCR_ABA_NO,SCR_BRANCH_NO,SCR_RCPT_NO,SCR_PASS_THRU,HOST_2_REG_DATA,FORCE_IND,REVERSAL_IND,TRANS_AC_NO,FC_AC_BRANCH,FC_AC_NO,TRANS_AMOUNT,TRANS_AMOUNT_SIGN,TRANS_CCY,FIN_INST_NO,HOST_BUSN_DATE,STND_AUTH_TYPE,STND_AUTH_MTHD,STND_RESULT_CODE,TRACK_DATA,CARD_APP_CD,CARD_NO,MSG_CODE,OTH_FI_NO,OTH_APP_CD,INTERNAL_IND,PAY_CD,PAY_ACC,COMPL_DATA,TRN_REF_NO,TRANS_STATUS,TRANS_MATCH_STATUS,REV_TXN_ID,REC_TYPE,AC_AVL_BAL,AC_AVL_BAL_SIGN,AC_CURR_BAL,AC_CURR_BAL_SIGN,ERR_CODE,ERR_PARAM,EXTENDED_CODE,TRN_DAY,JOB_NO,DD_LAST_UPD,DD_CREATION_DT,DD_ID
TXN0000000000001173,T,493326,2026-03-19,2026-03-19,SOUCE_CODE_1173,MS,SCR_FI_NO_1,SCR_TERM,292579,TRANS_,T,SC,2026-03-19,SCR_ABA_NO_,023,SCR_RCPT_N,SCR_PASS_THRU_1173,HOST_2_REG_DATA_1173,N,N,TRANS_AC_NO_1173,023,FC_AC_NO_1173,15409.500,T,USD,FIN_INST_NO,2026-03-19,S,S,STND,TRACK_DATA_1173,CA,CARD_NO_1173,1534,OTH_FI_NO_1,OT,7,PAY_,100000001173,COMPL_DATA_1173,TRN000000001173,A,A,REV_TXN_ID_1173,REC_TYPE_1173,5854.000,60,11451.000,99,ERR_CODE_11,ERR_PARAM_1173,EXTEN,8,73,2026-03-19 20:44:00,2026-03-19 20:44:00,1173
TXN0000000000001174,T,416078,2026-03-20,2026-03-20,SOUCE_CODE_1174,MS,SCR_FI_NO_1,SCR_TERM,293969,TRANS_,T,SC,2026-03-20,SCR_ABA_NO_,024,SCR_RCPT_N,SCR_PASS_THRU_1174,HOST_2_REG_DATA_1174,N,N,TRANS_AC_NO_1174,024,FC_AC_NO_1174,8615.300,T,PEN,FIN_INST_NO,2026-03-20,S,S,STND,TRACK_DATA_1174,CA,CARD_NO_1174,1227,OTH_FI_NO_1,OT,8,PAY_,100000001174,COMPL_DATA_1174,TRN000000001174,F,F,REV_TXN_ID_1174,REC_TYPE_1174,6118.700,63,8849.200,78,ERR_CODE_11,ERR_PARAM_1174,EXTEN,8,74,2026-03-20 21:51:00,2026-03-20 21:51:00,1174
TXN0000000000001175,T,16946,2026-03-21,2026-03-21,SOUCE_CODE_1175,MS,SCR_FI_NO_1,SCR_TERM,599768,TRANS_,T,SC,2026-03-21,SCR_ABA_NO_,025,SCR_RCPT_N,SCR_PASS_THRU_1175,HOST_2_REG_DATA_1175,N,N,TRANS_AC_NO_1175,025,FC_AC_NO_1175,5128.000,T,EUR,FIN_INST_NO,2026-03-21,S,S,STND,TRACK_DATA_1175,CA,CARD_NO_1175,5322,OTH_FI_NO_1,OT,1,PAY_,100000001175,COMPL_DATA_1175,TRN000000001175,A,A,REV_TXN_ID_1175,REC_TYPE_1175,9712.600,72,8763.600,93,ERR_CODE_11,ERR_PARAM_1175,EXTEN,8,75,2026-03-21 22:58:00,2026-03-21 22:58:00,1175
TXN0000000000001176,T,346228,2026-03-22,2026-03-22,SOUCE_CODE_1176,MS,SCR_FI_NO_1,SCR_TERM,842128,TRANS_,T,SC,2026-03-22,SCR_ABA_NO_,001,SCR_RCPT_N,SCR_PASS_THRU_1176,HOST_2_REG_DATA_1176,Y,N,TRANS_AC_NO_1176,001,FC_AC_NO_1176,5474.800,T,BRL,FIN_INST_NO,2026-03-22,S,S,STND,TRACK_DATA_1176,CA,CARD_NO_1176,3140,OTH_FI_NO_1,OT,4,PAY_,100000001176,COMPL_DATA_1176,TRN000000001176,A,A,REV_TXN_ID_1176,REC_TYPE_1176,1517.600,61,17528.300,52,ERR_CODE_11,ERR_PARAM_1176,EXTEN,7,76,2026-03-22 23:05:00,2026-03-22 23:05:00,1176
TXN0000000000001177,T,831622,2026-03-23,2026-03-23,SOUCE_CODE_1177,MS,SCR_FI_NO_1,SCR_TERM,490567,TRANS_,T,SC,2026-03-23,SCR_ABA_NO_,002,SCR_RCPT_N,SCR_PASS_THRU_1177,HOST_2_REG_DATA_1177,N,N,TRANS_AC_NO_1177,002,FC_AC_NO_1177,3523.300,T,USD,FIN_INST_NO,2026-03-23,S,S,STND,TRACK_DATA_1177,CA,CARD_NO_1177,9177,OTH_FI_NO_1,OT,6,PAY_,100000001177,COMPL_DATA_1177,TRN000000001177,A,A,REV_TXN_ID_1177,REC_TYPE_1177,2843.500,75,6755.600,1,ERR_CODE_11,ERR_PARAM_1177,EXTEN,1,77,2026-03-23 00:12:00,2026-03-23 00:12:00,1177
TXN0000000000001178,T,590919,2026-03-24,2026-03-24,SOUCE_CODE_1178,MS,SCR_FI_NO_1,SCR_TERM,446250,TRANS_,T,SC,2026-03-24,SCR_ABA_NO_,003,SCR_RCPT_N,SCR_PASS_THRU_1178,HOST_2_REG_DATA_1178,N,N,TRANS_AC_NO_1178,003,FC_AC_NO_1178,8154.400,T,PEN,FIN_INST_NO,2026-03-24,S,S,STND,TRACK_DATA_1178,CA,CARD_NO_1178,3243,OTH_FI_NO_1,OT,3,PAY_,100000001178,COMPL_DATA_1178,TRN000000001178,A,A,REV_TXN_ID_1178,REC_TYPE_1178,21025.100,68,8579.500,68,ERR_CODE_11,ERR_PARAM_1178,EXTEN,6,78,2026-03-24 01:19:00,2026-03-24 01:19:00,1178
TXN0000000000001179,T,705833,2026-03-25,2026-03-25,SOUCE_CODE_1179,MS,SCR_FI_NO_1,SCR_TERM,771653,TRANS_,T,SC,2026-03-25,SCR_ABA_NO_,004,SCR_RCPT_N,SCR_PASS_THRU_1179,HOST_2_REG_DATA_1179,N,Y,TRANS_AC_NO_1179,004,FC_AC_NO_1179,20910.200,T,EUR,FIN_INST_NO,2026-03-25,S,S,STND,TRACK_DATA_1179,CA,CARD_NO_1179,9126,OTH_FI_NO_1,OT,7,PAY_,100000001179,COMPL_DATA_1179,TRN000000001179,A,A,REV_TXN_ID_1179,REC_TYPE_1179,13763.100,75,5073.000,30,ERR_CODE_11,ERR_PARAM_1179,EXTEN,4,79,2026-03-25 02:26:00,2026-03-25 02:26:00,1179
TXN0000000000001180,T,601858,2026-03-26,2026-03-26,SOUCE_CODE_1180,MS,SCR_FI_NO_1,SCR_TERM,257008,TRANS_,T,SC,2026-03-26,SCR_ABA_NO_,005,SCR_RCPT_N,SCR_PASS_THRU_1180,HOST_2_REG_DATA_1180,N,N,TRANS_AC_NO_1180,005,FC_AC_NO_1180,13968.800,T,BRL,FIN_INST_NO,2026-03-26,S,S,STND,TRACK_DATA_1180,CA,CARD_NO_1180,3116,OTH_FI_NO_1,OT,8,PAY_,100000001180,COMPL_DATA_1180,TRN000000001180,A,A,REV_TXN_ID_1180,REC_TYPE_1180,10131.800,5,17124.900,62,ERR_CODE_11,ERR_PARAM_1180,EXTEN,9,80,2026-03-26 03:33:00,2026-03-26 03:33:00,1180
TXN0000000000001181,T,536554,2026-03-27,2026-03-27,SOUCE_CODE_1181,MS,SCR_FI_NO_1,SCR_TERM,679012,TRANS_,T,SC,2026-03-27,SCR_ABA_NO_,006,SCR_RCPT_N,SCR_PASS_THRU_1181,HOST_2_REG_DATA_1181,Y,N,TRANS_AC_NO_1181,006,FC_AC_NO_1181,5632.700,T,USD,FIN_INST_NO,2026-03-27,S,S,STND,TRACK_DATA_1181,CA,CARD_NO_1181,7889,OTH_FI_NO_1,OT,6,PAY_,100000001181,COMPL_DATA_1181,TRN000000001181,A,A,REV_TXN_ID_1181,REC_TYPE_1181,6164.100,2,7326.700,57,ERR_CODE_11,ERR_PARAM_1181,EXTEN,1,81,2026-03-27 04:40:00,2026-03-27 04:40:00,1181
TXN0000000000001182,T,805090,2026-03-28,2026-03-28,SOUCE_CODE_1182,MS,SCR_FI_NO_1,SCR_TERM,189097,TRANS_,T,SC,2026-03-28,SCR_ABA_NO_,007,SCR_RCPT_N,SCR_PASS_THRU_1182,HOST_2_REG_DATA_1182,N,N,TRANS_AC_NO_1182,007,FC_AC_NO_1182,3093.600,T,PEN,FIN_INST_NO,2026-03-28,S,S,STND,TRACK_DATA_1182,CA,CARD_NO_1182,5739,OTH_FI_NO_1,OT,8,PAY_,100000001182,COMPL_DATA_1182,TRN000000001182,A,A,REV_TXN_ID_1182,REC_TYPE_1182,19200.100,30,2110.900,83,ERR_CODE_11,ERR_PARAM_1182,EXTEN,9,82,2026-03-28 05:47:00,2026-03-28 05:47:00,1182
TXN0000000000001183,T,602007,2026-03-29,2026-03-29,SOUCE_CODE_1183,MS,SCR_FI_NO_1,SCR_TERM,367341,TRANS_,T,SC,2026-03-29,SCR_ABA_NO_,008,SCR_RCPT_N,SCR_PASS_THRU_1183,HOST_2_REG_DATA_1183,N,N,TRANS_AC_NO_1183,008,FC_AC_NO_1183,21918.800,T,EUR,FIN_INST_NO,2026-03-29,S,S,STND,TRACK_DATA_1183,CA,CARD_NO_1183,36,OTH_FI_NO_1,OT,0,PAY_,100000001183,COMPL_DATA_1183,TRN000000001183,A,A,REV_TXN_ID_1183,REC_TYPE_1183,14537.400,58,18302.500,83,ERR_CODE_11,ERR_PARAM_1183,EXTEN,7,83,2026-03-29 06:54:00,2026-03-29 06:54:00,1183
TXN0000000000001184,T,732491,2026-03-30,2026-03-30,SOUCE_CODE_1184,MS,SCR_FI_NO_1,SCR_TERM,70561,TRANS_,T,SC,2026-03-30,SCR_ABA_NO_,009,SCR_RCPT_N,SCR_PASS_THRU_1184,HOST_2_REG_DATA_1184,N,N,TRANS_AC_NO_1184,009,FC_AC_NO_1184,6659.900,T,BRL,FIN_INST_NO,2026-03-30,S,S,STND,TRACK_DATA_1184,CA,CARD_NO_1184,8170,OTH_FI_NO_1,OT,1,PAY_,100000001184,COMPL_DATA_1184,TRN000000001184,A,A,REV_TXN_ID_1184,REC_TYPE_1184,21145.200,5,17516.600,54,ERR_CODE_11,ERR_PARAM_1184,EXTEN,2,84,2026-03-30 07:01:00,2026-03-30 07:01:00,1184
TXN0000000000001185,T,847900,2026-03-31,2026-03-31,SOUCE_CODE_1185,MS,SCR_FI_NO_1,SCR_TERM,914838,TRANS_,T,SC,2026-03-31,SCR_ABA_NO_,010,SCR_RCPT_N,SCR_PASS_THRU_1185,HOST_2_REG_DATA_1185,N,N,TRANS_AC_NO_1185,010,FC_AC_NO_1185,56261.600,T,USD,FIN_INST_NO,2026-03-31,S,S,STND,TRACK_DATA_1185,CA,CARD_NO_1185,3848,OTH_FI_NO_1,OT,8,PAY_,100000001185,COMPL_DATA_1185,TRN000000001185,A,A,REV_TXN_ID_1185,REC_TYPE_1185,179912.800,84,159900.800,68,ERR_CODE_11,ERR_PARAM_1185,EXTEN,4,85,2026-03-31 08:08:00,2026-03-31 08:08:00,1185
TXN0000000000001186,T,828811,2026-04-01,2026-04-01,SOUCE_CODE_1186,MS,SCR_FI_NO_1,SCR_TERM,519700,TRANS_,T,SC,2026-04-01,SCR_ABA_NO_,011,SCR_RCPT_N,SCR_PASS_THRU_1186,HOST_2_REG_DATA_1186,Y,N,TRANS_AC_NO_1186,011,FC_AC_NO_1186,20597.400,T,PEN,FIN_INST_NO,2026-04-01,S,S,STND,TRACK_DATA_1186,CA,CARD_NO_1186,7554,OTH_FI_NO_1,OT,9,PAY_,100000001186,COMPL_DATA_1186,TRN000000001186,A,A,REV_TXN_ID_1186,REC_TYPE_1186,10871.400,94,24870.400,7,ERR_CODE_11,ERR_PARAM_1186,EXTEN,4,86,2026-04-01 09:15:00,2026-04-01 09:15:00,1186
TXN0000000000001187,T,890576,2026-04-02,2026-04-02,SOUCE_CODE_1187,MS,SCR_FI_NO_1,SCR_TERM,830419,TRANS_,T,SC,2026-04-02,SCR_ABA_NO_,012,SCR_RCPT_N,SCR_PASS_THRU_1187,HOST_2_REG_DATA_1187,N,N,TRANS_AC_NO_1187,012,FC_AC_NO_1187,15947.900,T,EUR,FIN_INST_NO,2026-04-02,S,S,STND,TRACK_DATA_1187,CA,CARD_NO_1187,4638,OTH_FI_NO_1,OT,1,PAY_,100000001187,COMPL_DATA_1187,TRN000000001187,A,A,REV_TXN_ID_1187,REC_TYPE_1187,12411.800,44,1607.900,64,ERR_CODE_11,ERR_PARAM_1187,EXTEN,1,87,2026-04-02 10:22:00,2026-04-02 10:22:00,1187
TXN0000000000001188,T,754610,2026-04-03,2026-04-03,SOUCE_CODE_1188,MS,SCR_FI_NO_1,SCR_TERM,843703,TRANS_,T,SC,2026-04-03,SCR_ABA_NO_,013,SCR_RCPT_N,SCR_PASS_THRU_1188,HOST_2_REG_DATA_1188,N,N,TRANS_AC_NO_1188,013,FC_AC_NO_1188,6062.400,T,BRL,FIN_INST_NO,2026-04-03,S,S,STND,TRACK_DATA_1188,CA,CARD_NO_1188,6184,OTH_FI_NO_1,OT,0,PAY_,100000001188,COMPL_DATA_1188,TRN000000001188,A,A,REV_TXN_ID_1188,REC_TYPE_1188,20843.700,58,18096.700,73,ERR_CODE_11,ERR_PARAM_1188,EXTEN,1,88,2026-04-03 11:29:00,2026-04-03 11:29:00,1188
TXN0000000000001189,T,550710,2026-04-04,2026-04-04,SOUCE_CODE_1189,MS,SCR_FI_NO_1,SCR_TERM,69038,TRANS_,T,SC,2026-04-04,SCR_ABA_NO_,014,SCR_RCPT_N,SCR_PASS_THRU_1189,HOST_2_REG_DATA_1189,N,N,TRANS_AC_NO_1189,014,FC_AC_NO_1189,16688.700,T,USD,FIN_INST_NO,2026-04-04,S,S,STND,TRACK_DATA_1189,CA,CARD_NO_1189,8724,OTH_FI_NO_1,OT,5,PAY_,100000001189,COMPL_DATA_1189,TRN000000001189,A,A,REV_TXN_ID_1189,REC_TYPE_1189,13856.100,35,8730.700,65,ERR_CODE_11,ERR_PARAM_1189,EXTEN,4,89,2026-04-04 12:36:00,2026-04-04 12:36:00,1189
TXN0000000000001190,T,319764,2026-04-05,2026-04-05,SOUCE_CODE_1190,MS,SCR_FI_NO_1,SCR_TERM,904179,TRANS_,T,SC,2026-04-05,SCR_ABA_NO_,015,SCR_RCPT_N,SCR_PASS_THRU_1190,HOST_2_REG_DATA_1190,N,N,TRANS_AC_NO_1190,015,FC_AC_NO_1190,7051.800,T,PEN,FIN_INST_NO,2026-04-05,S,S,STND,TRACK_DATA_1190,CA,CARD_NO_1190,2251,OTH_FI_NO_1,OT,8,PAY_,100000001190,COMPL_DATA_1190,TRN000000001190,A,A,REV_TXN_ID_1190,REC_TYPE_1190,22378.600,67,6259.200,63,ERR_CODE_11,ERR_PARAM_1190,EXTEN,7,90,2026-04-05 13:43:00,2026-04-05 13:43:00,1190
TXN0000000000001191,T,237497,2026-04-06,2026-04-06,SOUCE_CODE_1191,MS,SCR_FI_NO_1,SCR_TERM,380372,TRANS_,T,SC,2026-04-06,SCR_ABA_NO_,016,SCR_RCPT_N,SCR_PASS_THRU_1191,HOST_2_REG_DATA_1191,Y,N,TRANS_AC_NO_1191,016,FC_AC_NO_1191,17526.400,T,EUR,FIN_INST_NO,2026-04-06,S,S,STND,TRACK_DATA_1191,CA,CARD_NO_1191,8391,OTH_FI_NO_1,OT,6,PAY_,100000001191,COMPL_DATA_1191,TRN000000001191,F,F,REV_TXN_ID_1191,REC_TYPE_1191,6792.000,66,2457.100,82,ERR_CODE_11,ERR_PARAM_1191,EXTEN,9,91,2026-04-06 14:50:00,2026-04-06 14:50:00,1191
TXN0000000000001192,T,238000,2026-04-07,2026-04-07,SOUCE_CODE_1192,MS,SCR_FI_NO_1,SCR_TERM,797530,TRANS_,T,SC,2026-04-07,SCR_ABA_NO_,017,SCR_RCPT_N,SCR_PASS_THRU_1192,HOST_2_REG_DATA_1192,N,N,TRANS_AC_NO_1192,017,FC_AC_NO_1192,3464.100,T,BRL,FIN_INST_NO,2026-04-07,S,S,STND,TRACK_DATA_1192,CA,CARD_NO_1192,3275,OTH_FI_NO_1,OT,6,PAY_,100000001192,COMPL_DATA_1192,TRN000000001192,A,A,REV_TXN_ID_1192,REC_TYPE_1192,17451.500,98,23920.400,85,ERR_CODE_11,ERR_PARAM_1192,EXTEN,0,92,2026-04-07 15:57:00,2026-04-07 15:57:00,1192
TXN0000000000001193,T,275068,2026-04-08,2026-04-08,SOUCE_CODE_1193,MS,SCR_FI_NO_1,SCR_TERM,212909,TRANS_,T,SC,2026-04-08,SCR_ABA_NO_,018,SCR_RCPT_N,SCR_PASS_THRU_1193,HOST_2_REG_DATA_1193,N,N,TRANS_AC_NO_1193,018,FC_AC_NO_1193,2029.100,T,USD,FIN_INST_NO,2026-04-08,S,S,STND,TRACK_DATA_1193,CA,CARD_NO_1193,1007,OTH_FI_NO_1,OT,8,PAY_,100000001193,COMPL_DATA_1193,TRN000000001193,A,A,REV_TXN_ID_1193,REC_TYPE_1193,6120.000,63,13567.700,97,ERR_CODE_11,ERR_PARAM_1193,EXTEN,8,93,2026-04-08 16:04:00,2026-04-08 16:04:00,1193
TXN0000000000001194,T,687488,2026-04-09,2026-04-09,SOUCE_CODE_1194,MS,SCR_FI_NO_1,SCR_TERM,3951,TRANS_,T,SC,2026-04-09,SCR_ABA_NO_,019,SCR_RCPT_N,SCR_PASS_THRU_1194,HOST_2_REG_DATA_1194,N,N,TRANS_AC_NO_1194,019,FC_AC_NO_1194,8853.000,T,PEN,FIN_INST_NO,2026-04-09,S,S,STND,TRACK_DATA_1194,CA,CARD_NO_1194,2616,OTH_FI_NO_1,OT,3,PAY_,100000001194,COMPL_DATA_1194,TRN000000001194,A,A,REV_TXN_ID_1194,REC_TYPE_1194,23218.100,20,3855.900,47,ERR_CODE_11,ERR_PARAM_1194,EXTEN,5,94,2026-04-09 17:11:00,2026-04-09 17:11:00,1194
TXN0000000000001195,T,261367,2026-04-10,2026-04-10,SOUCE_CODE_1195,MS,SCR_FI_NO_1,SCR_TERM,131653,TRANS_,T,SC,2026-04-10,SCR_ABA_NO_,020,SCR_RCPT_N,SCR_PASS_THRU_1195,HOST_2_REG_DATA_1195,N,N,TRANS_AC_NO_1195,020,FC_AC_NO_1195,24599.100,T,EUR,FIN_INST_NO,2026-04-10,S,S,STND,TRACK_DATA_1195,CA,CARD_NO_1195,2336,OTH_FI_NO_1,OT,4,PAY_,100000001195,COMPL_DATA_1195,TRN000000001195,A,A,REV_TXN_ID_1195,REC_TYPE_1195,13315.900,72,6199.900,70,ERR_CODE_11,ERR_PARAM_1195,EXTEN,1,95,2026-04-10 18:18:00,2026-04-10 18:18:00,1195
TXN0000000000001196,T,135586,2026-04-11,2026-04-11,SOUCE_CODE_1196,MS,SCR_FI_NO_1,SCR_TERM,27089,TRANS_,T,SC,2026-04-11,SCR_ABA_NO_,021,SCR_RCPT_N,SCR_PASS_THRU_1196,HOST_2_REG_DATA_1196,Y,N,TRANS_AC_NO_1196,021,FC_AC_NO_1196,6222.400,T,BRL,FIN_INST_NO,2026-04-11,S,S,STND,TRACK_DATA_1196,CA,CARD_NO_1196,9184,OTH_FI_NO_1,OT,9,PAY_,100000001196,COMPL_DATA_1196,TRN000000001196,A,A,REV_TXN_ID_1196,REC_TYPE_1196,5129.100,58,24899.700,79,ERR_CODE_11,ERR_PARAM_1196,EXTEN,4,96,2026-04-11 19:25:00,2026-04-11 19:25:00,1196
TXN0000000000001197,T,639412,2026-04-12,2026-04-12,SOUCE_CODE_1197,MS,SCR_FI_NO_1,SCR_TERM,344716,TRANS_,T,SC,2026-04-12,SCR_ABA_NO_,022,SCR_RCPT_N,SCR_PASS_THRU_1197,HOST_2_REG_DATA_1197,N,N,TRANS_AC_NO_1197,022,FC_AC_NO_1197,24036.100,T,USD,FIN_INST_NO,2026-04-12,S,S,STND,TRACK_DATA_1197,CA,CARD_NO_1197,2398,OTH_FI_NO_1,OT,2,PAY_,100000001197,COMPL_DATA_1197,TRN000000001197,A,A,REV_TXN_ID_1197,REC_TYPE_1197,10656.500,63,16002.200,55,ERR_CODE_11,ERR_PARAM_1197,EXTEN,7,97,2026-04-12 20:32:00,2026-04-12 20:32:00,1197
TXN0000000000001198,T,547383,2026-04-13,2026-04-13,SOUCE_CODE_1198,MS,SCR_FI_NO_1,SCR_TERM,428072,TRANS_,T,SC,2026-04-13,SCR_ABA_NO_,023,SCR_RCPT_N,SCR_PASS_THRU_1198,HOST_2_REG_DATA_1198,N,Y,TRANS_AC_NO_1198,023,FC_AC_NO_1198,14969.600,T,PEN,FIN_INST_NO,2026-04-13,S,S,STND,TRACK_DATA_1198,CA,CARD_NO_1198,2126,OTH_FI_NO_1,OT,6,PAY_,100000001198,COMPL_DATA_1198,TRN000000001198,A,A,REV_TXN_ID_1198,REC_TYPE_1198,22251.200,36,21906.300,90,ERR_CODE_11,ERR_PARAM_1198,EXTEN,5,98,2026-04-13 21:39:00,2026-04-13 21:39:00,1198
TXN0000000000001199,T,242610,2026-04-14,2026-04-14,SOUCE_CODE_1199,MS,SCR_FI_NO_1,SCR_TERM,390882,TRANS_,T,SC,2026-04-14,SCR_ABA_NO_,024,SCR_RCPT_N,SCR_PASS_THRU_1199,HOST_2_REG_DATA_1199,N,N,TRANS_AC_NO_1199,024,FC_AC_NO_1199,9815.400,T,EUR,FIN_INST_NO,2026-04-14,S,S,STND,TRACK_DATA_1199,CA,CARD_NO_1199,9539,OTH_FI_NO_1,OT,8,PAY_,100000001199,COMPL_DATA_1199,TRN000000001199,A,A,REV_TXN_ID_1199,REC_TYPE_1199,657.500,85,21716.200,54,ERR_CODE_11,ERR_PARAM_1199,EXTEN,1,99,2026-04-14 22:46:00,2026-04-14 22:46:00,1199
TXN0000000000001200,T,431752,2026-04-15,2026-04-15,SOUCE_CODE_1200,MS,SCR_FI_NO_1,SCR_TERM,70589,TRANS_,T,SC,2026-04-15,SCR_ABA_NO_,025,SCR_RCPT_N,SCR_PASS_THRU_1200,HOST_2_REG_DATA_1200,N,N,TRANS_AC_NO_1200,025,FC_AC_NO_1200,14697.400,T,BRL,FIN_INST_NO,2026-04-15,S,S,STND,TRACK_DATA_1200,CA,CARD_NO_1200,8499,OTH_FI_NO_1,OT,6,PAY_,100000001200,COMPL_DATA_1200,TRN000000001200,A,A,REV_TXN_ID_1200,REC_TYPE_1200,9688.100,40,2045.900,76,ERR_CODE_12,ERR_PARAM_1200,EXTEN,9,0,2026-04-15 23:53:00,2026-04-15 23:53:00,1200
TXN0000000000001201,T,441889,2026-04-16,2026-04-16,SOUCE_CODE_1201,MS,SCR_FI_NO_1,SCR_TERM,138747,TRANS_,T,SC,2026-04-16,SCR_ABA_NO_,001,SCR_RCPT_N,SCR_PASS_THRU_1201,HOST_2_REG_DATA_1201,Y,N,TRANS_AC_NO_1201,001,FC_AC_NO_1201,16579.600,T,USD,FIN_INST_NO,2026-04-16,S,S,STND,TRACK_DATA_1201,CA,CARD_NO_1201,4619,OTH_FI_NO_1,OT,7,PAY_,100000001201,COMPL_DATA_1201,TRN000000001201,A,A,REV_TXN_ID_1201,REC_TYPE_1201,15816.400,33,23707.100,13,ERR_CODE_12,ERR_PARAM_1201,EXTEN,3,1,2026-04-16 00:00:00,2026-04-16 00:00:00,1201
TXN0000000000001202,T,363453,2026-04-17,2026-04-17,SOUCE_CODE_1202,MS,SCR_FI_NO_1,SCR_TERM,515704,TRANS_,T,SC,2026-04-17,SCR_ABA_NO_,002,SCR_RCPT_N,SCR_PASS_THRU_1202,HOST_2_REG_DATA_1202,N,N,TRANS_AC_NO_1202,002,FC_AC_NO_1202,19406.100,T,PEN,FIN_INST_NO,2026-04-17,S,S,STND,TRACK_DATA_1202,CA,CARD_NO_1202,5028,OTH_FI_NO_1,OT,1,PAY_,100000001202,COMPL_DATA_1202,TRN000000001202,A,A,REV_TXN_ID_1202,REC_TYPE_1202,22235.400,80,7348.200,46,ERR_CODE_12,ERR_PARAM_1202,EXTEN,5,2,2026-04-17 01:07:00,2026-04-17 01:07:00,1202
TXN0000000000001203,T,963508,2026-04-18,2026-04-18,SOUCE_CODE_1203,MS,SCR_FI_NO_1,SCR_TERM,341406,TRANS_,T,SC,2026-04-18,SCR_ABA_NO_,003,SCR_RCPT_N,SCR_PASS_THRU_1203,HOST_2_REG_DATA_1203,N,N,TRANS_AC_NO_1203,003,FC_AC_NO_1203,16960.800,T,EUR,FIN_INST_NO,2026-04-18,S,S,STND,TRACK_DATA_1203,CA,CARD_NO_1203,9354,OTH_FI_NO_1,OT,2,PAY_,100000001203,COMPL_DATA_1203,TRN000000001203,A,A,REV_TXN_ID_1203,REC_TYPE_1203,8837.900,91,4881.200,25,ERR_CODE_12,ERR_PARAM_1203,EXTEN,2,3,2026-04-18 02:14:00,2026-04-18 02:14:00,1203
TXN0000000000001204,T,405366,2026-04-19,2026-04-19,SOUCE_CODE_1204,MS,SCR_FI_NO_1,SCR_TERM,361468,TRANS_,T,SC,2026-04-19,SCR_ABA_NO_,004,SCR_RCPT_N,SCR_PASS_THRU_1204,HOST_2_REG_DATA_1204,N,N,TRANS_AC_NO_1204,004,FC_AC_NO_1204,19547.400,T,BRL,FIN_INST_NO,2026-04-19,S,S,STND,TRACK_DATA_1204,CA,CARD_NO_1204,2074,OTH_FI_NO_1,OT,7,PAY_,100000001204,COMPL_DATA_1204,TRN000000001204,A,A,REV_TXN_ID_1204,REC_TYPE_1204,19189.100,33,16564.000,62,ERR_CODE_12,ERR_PARAM_1204,EXTEN,5,4,2026-04-19 03:21:00,2026-04-19 03:21:00,1204
TXN0000000000001205,T,62605,2026-04-20,2026-04-20,SOUCE_CODE_1205,MS,SCR_FI_NO_1,SCR_TERM,188194,TRANS_,T,SC,2026-04-20,SCR_ABA_NO_,005,SCR_RCPT_N,SCR_PASS_THRU_1205,HOST_2_REG_DATA_1205,N,N,TRANS_AC_NO_1205,005,FC_AC_NO_1205,11191.500,T,USD,FIN_INST_NO,2026-04-20,S,S,STND,TRACK_DATA_1205,CA,CARD_NO_1205,1926,OTH_FI_NO_1,OT,0,PAY_,100000001205,COMPL_DATA_1205,TRN000000001205,A,A,REV_TXN_ID_1205,REC_TYPE_1205,21118.300,88,198.200,70,ERR_CODE_12,ERR_PARAM_1205,EXTEN,4,5,2026-04-20 04:28:00,2026-04-20 04:28:00,1205
TXN0000000000001206,T,64295,2026-04-21,2026-04-21,SOUCE_CODE_1206,MS,SCR_FI_NO_1,SCR_TERM,62328,TRANS_,T,SC,2026-04-21,SCR_ABA_NO_,006,SCR_RCPT_N,SCR_PASS_THRU_1206,HOST_2_REG_DATA_1206,Y,N,TRANS_AC_NO_1206,006,FC_AC_NO_1206,6338.300,T,PEN,FIN_INST_NO,2026-04-21,S,S,STND,TRACK_DATA_1206,CA,CARD_NO_1206,585,OTH_FI_NO_1,OT,0,PAY_,100000001206,COMPL_DATA_1206,TRN000000001206,A,A,REV_TXN_ID_1206,REC_TYPE_1206,3979.100,41,4347.400,38,ERR_CODE_12,ERR_PARAM_1206,EXTEN,2,6,2026-04-21 05:35:00,2026-04-21 05:35:00,1206
